1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4.9875,0.0,0.0,0.0,0.21374999999999994,0.0,0.0,0.1313978105425833,0.0,0.0,0.0,3.5266666666666677,0.0,0.0,0.0,0.0,0.959751269861103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1260675490395768,0.043603325561245895
0.0,170.99999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622975409720798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0929064207169987,0.0,0.0,0.0,0.0,0.0
0.0,0.0,175.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0950000000000002,0.0,0.0,0.39067649660556747,0.0,0.061237243569579464,0.019445436482630054,0.0,0.0011785113019775794,0.0,0.0,0.0,0.0,0.0,0.0,4.318751190113324,0.15666666666666665,0.0,1.1471221755830046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21374999999999997,0.0,0.0,0.0,3.0899999999999994,0.0,0.0,0.41674678716864105,0.0,0.0037499999999999994,0.0,0.0,4.468484982151589,0.0,0.0,0.0,0.6071573107523287,0.0,0.12653270848199474,0.016499158227686106,0.0,0.0,0.0,0.0,0.06,0.01428869016623521,0.0,2.100991023600529,0.7188958547661825
0.0,0.0,0.0,0.0,0.0,15.896470588235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07592566023652966,0.0,0.0,0.0040422604172722166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3906764966055675,0.0,0.0,4.4525,0.0,0.0,0.0,0.0,0.008333333333333335,0.0,0.10198039027185568,0.0,0.0,0.0,0.0,0.0,2.101285651426023,0.0,0.0026726124191242435,0.0,0.0,0.012499999999999999,0.0,0.0,0.0,0.8765386471799175
0.1313978105425833,0.0,0.0,0.0,0.4167467871686411,0.0,0.0,7.460000000000001,0.13021185892662854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031814238148788893,0.0009245003270420486,0.008320502943378438,0.0,0.0,0.006471502289294341,0.00196116135138184,0.0,0.002773500981126146,0.5117109310177739,0.018418218405447617
0.0,0.0,0.0,0.061237243569579464,0.0,0.0,0.0,0.13021185892662854,3.8233333333333346,0.005773502691896258,0.0,0.0,0.0,0.0,0.0,0.026536138880151102,0.05294651389216607,0.0,0.03371708921694098,0.19187669651801562,0.5041866387228708,0.3672419729097787,0.0,0.07484551991837489,0.014433756729740644,0.0,0.032659863237109045,0.003061862178478973,0.0
0.0,0.0,0.0,0.019445436482630057,0.0037499999999999994,0.0,0.0,0.0,0.005773502691896258,6.304999999999999,0.0,0.0,0.0,0.0,0.0,0.033587572106361006,0.0,0.0,0.0,0.034176827757349794,0.0,0.005345224838248487,0.0,0.002357022603955158,0.0,0.09593834825900782,0.0,0.0,0.027950849718747374
