1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
181.6871739130432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01783290280241129,0.0,0.0073720978077448564,0.0,0.0,0.007661308776828739,0.07286154231023446,0.0,0.013032150878567171,0.0,0.008512565307587488,4.75314414247352
0.0,164.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,20.981290322580644,0.0,1.2586446883902154,0.0,0.0,0.0,0.0,0.0,2.1150320366673014,0.0035921060405354984,1.8498516941426904,0.7478639320287438,0.004147806778921702,0.0,0.8588444349478316,0.0,0.007777137710478192,0.0,1.251415714430093
0.0,0.0,0.0,18.299,0.0,0.0,0.0,0.0,0.004242640687119286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10071906695517,0.0,0.0
0.0,0.0,1.2586446883902158,0.0,1.632,0.0,0.0,1.705521751384146,0.0,0.0,0.007155417527999328,0.01341640786499874,0.12162236636408619,2.9546051222746215,0.0,0.0,0.22747600606071255,0.0,0.05422176684690384,0.0,0.052
0.0,0.0,0.0,0.0,0.0,21.14666666666667,0.0,0.0,0.0,1.611175422909077,1.6131166521158145,0.0,0.0024343224778007387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.857142857142856,0.0,0.0,0.0,0.0,0.003779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16148123877463438,0.0
0.0,0.0,0.0,0.0,1.705521751384146,0.0,0.0,16.89333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004242640687119285,0.0,0.0,0.0,0.0,8.812000000000001,0.0,0.0,0.0,0.0,0.7504969781989227,0.0,0.0,0.0,0.0,0.008215838362577492,0.0,0.0
0.01783290280241129,0.0,0.0,0.0,0.0,1.6111754229090773,0.0,0.0,0.0,2.988571428571428,0.0,0.12094863136295271,0.0,0.003030457633656632,0.05455447255899809,0.7589485207462078,0.0,0.06948792289723033,0.0,0.052372293656638175,0.3245392338157503
0.0,0.0,2.1150320366673023,0.0,0.007155417527999327,1.6131166521158147,0.0,0.0,0.0,0.0,19.1936,0.0,0.8436956797329237,0.006414269805898186,0.0,0.0,0.0,0.0,0.047920072342738956,0.0,0.0554544858419948
0.007372097807744857,0.0,0.0035921060405354984,0.0,0.01341640786499874,0.0,0.003779644730092272,0.0,0.0,0.12094863136295271,0.0,2.675,0.0,0.12828539611796372,0.33197640478403484,0.2593838853899756,0.019364916731037084,0.028284271247461898,0.0,0.1270170592217177,0.13863621460498698
0.0,0.0,1.8498516941426901,0.0,0.12162236636408617,0.0024343224778007383,0.0,0.0,0.0,0.0,0.8436956797329237,0.0,5.75,0.08451542547285167,0.0,0.0,0.01714642819948225,0.0,0.010954451150103324,0.0,0.10040916292848975
0.0,0.0,0.7478639320287436,0.0,2.954605122274621,0.0,0.0,0.0,0.7504969781989228,0.0030304576336566322,0.006414269805898186,0.12828539611796372,0.08451542547285167,7.804285714285714,0.0015430334996209194,0.010757057484009543,0.053825113628703625,0.001889822365046136,0.162790034210007,0.0,0.031075943842694236
0.007661308776828737,0.0,0.004147806778921702,0.0,0.0,0.0,0.0,0.0,0.0,0.0545544725589981,0.0,0.33197640478403484,0.0,0.0015430334996209196,1.9066666666666676,0.12909944487358058,0.21913466179497934,0.08573214099741124,0.0,0.18000000000000005,0.08778762251403478
0.07286154231023446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589485207462077,0.0,0.2593838853899756,0.0,0.010757057484009543,0.1290994448735806,2.18,0.0011547005383792516,0.1549516053482506,0.0,0.10069756700139286,0.8799999999999999
0.0,0.0,0.8588444349478312,0.0,0.22747600606071247,0.0,0.0,0.0,0.0,0.0,0.0,0.01936491673103708,0.01714642819948225,0.05382511362870363,0.21913466179497937,0.0011547005383792514,12.346666666666662,0.0018257418583505533,0.0,0.0029814239699997194,0.2447965141364013
0.013032150878567171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948792289723033,0.0,0.028284271247461898,0.0,0.001889822365046136,0.08573214099741122,0.1549516053482506,0.0018257418583505533,0.9799999999999998,0.0,0.0,0.2656313234541438
0.0,0.0,0.007777137710478191,5.100719066955169,0.05422176684690384,0.0,0.0,0.0,0.008215838362577494,0.0,0.04792007234273895,0.0,0.010954451150103324,0.162790034210007,0.0,0.0,0.0,0.0,7.953333333333336,0.0,0.0
0.008512565307587488,0.0,0.0,0.0,0.0,0.0,0.16148123877463438,0.0,0.0,0.05237229365663818,0.0,0.1270170592217177,0.0,0.0,0.18000000000000005,0.10069756700139285,0.00298142396999972,0.0,0.0,1.7600000000000002,0.06454972243679029
4.753144142473534,0.0,1.2514157144300933,0.0,0.052,0.0,0.0,0.0,0.0,0.3245392338157503,0.055454485841994784,0.13863621460498698,0.10040916292848975,0.03107594384269424,0.0877876225140348,0.8799999999999998,0.2447965141364013,0.26563132345414386,0.0,0.06454972243679029,0.864
