1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
164.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,182.25135135135162,0.0,0.0,0.003063394258724199,0.0,0.0,0.0,0.0,0.0,0.0,0.06335778163894704,0.0,0.02963288895987207,0.0,0.007640574479604161,0.0415900195928029,0.012996881122750907,0.00848952719956018,0.04055026910298283,0.0
0.0,0.0,18.915555555555557,0.0,1.967481417338425,0.0,0.7011598269158454,0.0,0.0,0.0,0.0,0.0,0.045000000000000005,0.0,2.1366409904853523,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,17.696842105263155,0.00611775290321498,0.0,0.0,0.0012725695259515556,0.0,0.025751852258368565,0.0,0.0,0.001324532357065044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005923488777590923
0.0,0.003063394258724199,1.967481417338424,0.00611775290321498,22.343333333333327,0.0,0.7144444444444442,0.02357475833957224,0.0,0.8877527585524361,0.0,0.011968874978625527,0.01876388374866284,0.01296362432175337,0.0,0.0038490017945975053,0.001178511301977579,0.0,0.0,0.0,0.9536145661328482
0.0,0.0,0.0,0.0,0.0,18.299,0.0,0.003721042037676254,0.0,0.0,0.0,0.0,5.10071906695517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7011598269158457,0.0,0.7144444444444443,0.0,6.313333333333332,0.03790451340872399,0.0,0.0035634832254989915,0.0,0.0,0.0009622504486493763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0012725695259515556,0.023574758339572236,0.0037210420376762544,0.037904513408723986,8.495384615384618,0.0,1.3157175370734546,0.0,0.00628970902033151,0.007205766921228924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016470642102906958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857142857142856,0.0,0.0,0.0028571428571428567,0.0,0.0,0.0,0.0,0.0,0.0,0.16148123877463438,0.0,0.0
0.0,0.0,0.0,0.025751852258368565,0.8877527585524364,0.0,0.003563483225498992,1.3157175370734548,0.0,8.692857142857143,0.0,0.10505586463342992,0.18516401995451034,0.0,0.0,0.0015430334996209194,0.013228756555322954,0.001889822365046136,0.0,0.0,0.08280786712108251
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.08451542547285165,0.0,0.0632455532033676,0.027386127875258306,0.0,0.5692099788303082,0.0,0.0,0.0,0.0
0.0,0.06335778163894702,0.0,0.0,0.011968874978625529,0.0,0.0,0.00628970902033151,0.0028571428571428567,0.10505586463342988,0.08451542547285165,2.822857142857142,0.0,0.4329632118981274,0.0007715167498104597,0.44516449608142444,0.8445455244432609,0.2565707922359274,0.2509505737713913,0.7055696786488003,0.015614401167176531
0.0,0.0,0.045000000000000026,0.001324532357065044,0.018763883748662842,5.100719066955169,0.0009622504486493764,0.007205766921228923,0.0,0.18516401995451034,0.0,0.0,7.953333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.029632888959872067,0.0,0.0,0.01296362432175337,0.0,0.0,0.0,0.0,0.0,0.06324555320336757,0.4329632118981274,0.0,0.9599999999999999,0.0,0.0,0.12999999999999998,0.24999999999999994,0.0,0.4799999999999999,0.0
0.0,0.0,2.1366409904853514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027386127875258306,0.0007715167498104596,0.0,0.0,21.22083333333334,0.0,0.002886751345948129,0.0,0.0,0.0,0.0
0.0,0.00764057447960416,0.0,0.0,0.0038490017945975057,0.0,0.0,0.0,0.0,0.0015430334996209196,0.0,0.44516449608142444,0.0,0.0,0.0,1.9066666666666676,0.057154760664940824,0.08573214099741124,0.18000000000000005,0.024494897427831785,0.21913466179497934
0.0,0.04159001959280291,0.0,0.0,0.001178511301977579,0.0,0.0,0.0,0.0,0.013228756555322956,0.5692099788303082,0.8445455244432609,0.0,0.12999999999999998,0.002886751345948129,0.05715476066494083,0.6599999999999999,0.06499999999999999,0.06940220937885672,0.9599999999999999,0.0
0.0,0.012996881122750907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001889822365046136,0.0,0.2565707922359274,0.0,0.24999999999999994,0.0,0.08573214099741122,0.06499999999999999,0.9799999999999998,0.0,0.039999999999999994,0.0018257418583505533
0.0,0.00848952719956018,0.0,0.0,0.0,0.0,0.0,0.0,0.16148123877463438,0.0,0.0,0.2509505737713913,0.0,0.0,0.0,0.18000000000000005,0.06940220937885673,0.0,1.7600000000000002,0.0,0.00298142396999972
0.0,0.04055026910298283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055696786488003,0.0,0.47999999999999987,0.0,0.024494897427831785,0.9599999999999997,0.039999999999999994,0.0,0.9999999999999998,0.0
0.0,0.0,0.0,0.0005923488777590922,0.9536145661328485,0.0,0.0,0.016470642102906954,0.0,0.08280786712108251,0.0,0.01561440116717653,0.0,0.0,0.0,0.21913466179497937,0.0,0.0018257418583505533,0.0029814239699997194,0.0,12.346666666666662
