1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10.538823529411767,0.0,0.0,0.003034330424545042,0.0,0.0009166984970282113,4.523651215650431,0.0,1.2155013489962752,2.1172412683100834,0.0,0.0,0.13515513961631612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004900980294098035,0.0,0.0017149858514250885
0.0,176.15056179775283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.509870565460021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,169.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11661903789690602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003034330424545042,0.0,0.0,21.19913043478261,0.0,0.0,0.0,0.0015638581054280608,0.00969087423704698,0.0,0.0,0.0,0.0017025130615174976,0.0,0.0,0.0,0.0,0.0,0.0,0.039617738670844206,0.0,0.005417363388859614,0.0,0.0036860489038724287
0.0,0.0,0.0,0.0,16.640000000000004,0.06057921483348286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009166984970282113,0.0,0.0,0.0,0.06057921483348286,5.582857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0038575837490522984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.441858191740755,0.0,0.05746116701117124
4.523651215650431,0.0,0.0,0.0,0.0,0.0,4.570909090909091,0.9196096009621791,1.2821877610340282,0.0,0.0,0.0,0.9576517998192091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5606292437230684
0.0,0.0,0.0,0.0015638581054280608,0.0,0.0,0.919609600962179,11.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,4.559954855176748
1.2155013489962752,0.0,0.0,0.009690874237046978,0.0,0.0,1.2821877610340282,0.0,8.105333333333332,0.0,0.0,0.0,1.2812494986448884,0.0,0.0,0.0,0.0,0.0,0.0,0.002581988897471611,0.0,0.017888543819998316,0.011547005383792514,0.053859384821341325
2.117241268310084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.852999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2933333333333337,0.0,0.0011785113019775796,0.0,0.038729833462074176,0.3481553119113957,1.3684541156599541,0.29802125203862,0.06531972647421809,0.0,0.016666666666666673,0.0,0.0,0.008164965809277261
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.0,0.26967994498529685,0.0,0.0,0.0632455532033676,0.0,0.0,0.0,0.0,0.0
0.13515513961631606,0.0,0.0,0.0017025130615174976,0.0,0.0038575837490522976,0.9576517998192087,0.0,1.2812494986448886,0.0,0.0011785113019775796,0.0,17.727500000000006,0.014433756729740644,0.23552069972722142,0.013540064007726603,0.0,0.0,0.0,0.0,0.11902964149973555,0.013552879972742167,0.0,1.4094563446591737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014433756729740644,6.827499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06634034720037775,0.0,0.0024999999999999996
0.0,0.0,0.11661903789690585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038729833462074176,0.0,0.23552069972722145,0.0,2.416,0.4058683172028717,0.0,0.03478505426185217,0.060083275543199206,0.0,0.7074649579072216,0.019364916731037088,0.0,0.011067971810589328
0.0,2.5098705654600213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3481553119113957,0.2696799449852968,0.013540064007726602,0.0,0.4058683172028717,3.5709090909090904,0.0,0.3901573109307671,0.7867106433522024,0.0,0.18278153875348274,0.006963106238227915,0.0,0.15030650503070533
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684541156599543,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.45853026072441494,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29802125203862,0.0,0.0,0.0,0.034785054261852175,0.3901573109307671,0.45853026072441494,0.9899999999999998,0.029999999999999995,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06531972647421809,0.06324555320336757,0.0,0.0,0.060083275543199206,0.7867106433522025,0.0,0.029999999999999995,0.9199999999999998,0.0,0.016329931618554522,0.0,0.0,0.07249999999999998
0.0,0.0,0.0,0.039617738670844206,0.0,0.0,0.0,0.0025,0.002581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999998,0.0,0.28867513459481287,3.868397601074636,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666673,0.0,0.11902964149973554,0.0,0.7074649579072214,0.18278153875348274,0.0,0.0,0.016329931618554522,0.0,0.786666666666667,0.04333333333333335,0.0,0.008164965809277261
0.004900980294098034,0.0,0.0,0.005417363388859615,0.0,2.441858191740755,0.0,0.0,0.017888543819998316,0.0,0.0,0.0,0.013552879972742165,0.06634034720037775,0.019364916731037088,0.006963106238227915,0.0,0.0,0.0,0.28867513459481287,0.04333333333333335,7.385000000000003,0.36793341788970463,0.006123724356957946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011547005383792514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868397601074636,0.0,0.3679334178897047,3.9999999999999996,0.0
0.0017149858514250882,0.0,0.0,0.0036860489038724287,0.0,0.05746116701117123,1.560629243723068,4.559954855176748,0.05385938482134133,0.0,0.008164965809277261,0.0,1.4094563446591741,0.0024999999999999996,0.011067971810589328,0.15030650503070536,0.0,0.0,0.07249999999999998,0.0,0.008164965809277261,0.0061237243569579455,0.0,2.7199999999999998
