1,2,3,4,5,6,7,8,9,10,11,12
181.45695652173853,0.0,0.0,0.0,0.0,0.0,0.0,3.9606945665218003,0.0,0.0,0.0,0.0
0.0,167.8814201183429,0.0,0.0,0.0,0.0,0.0,0.0031403714651066393,0.0010878565864408424,0.00435142634576337,0.0,0.0
0.0,0.0,70.10756097560974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.472074815996129
0.0,0.0,0.0,19.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.8332121172048446,0.0
0.0,0.0,0.0,0.0,37.853953488372085,0.0,0.0,0.0,0.0,0.0,11.205938910259377,0.2227748964426868
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0
3.9606945665218087,0.003140371465106639,0.0,0.0,0.0,0.0,0.0,2.3400000000000007,0.057735026918962574,0.5080682368868706,0.0,0.0
0.0,0.0010878565864408424,0.0,0.0,0.0,0.0,0.0,0.057735026918962574,6.947499999999999,0.32999999999999996,0.0,0.0
0.0,0.00435142634576337,0.0,0.0,0.0,0.0,0.0,0.5080682368868706,0.3299999999999999,0.9999999999999998,0.0,0.0
0.0,0.0,0.0,1.833212117204845,11.20593891025938,0.0,0.0,0.0,0.0,0.0,5.603333333333335,2.6818978710003463
0.0,0.0,3.4720748159961308,0.0,0.22277489644268683,0.0,0.0,0.0,0.0,0.0,2.6818978710003467,23.979999999999997
