1,2,3,4,5,6,7,8,9,10,11,12
180.93161290322593,0.0,0.0,0.0,0.0,0.0,0.0,0.0005184758473652126,0.0,0.0,0.09018797573813228,0.0
0.0,167.8814201183429,0.0,0.0,0.0,0.0,0.0,0.0010878565864408424,0.0,0.0,0.003846153846153847,0.00435142634576337
0.0,0.0,26.56088888888889,0.0,0.0,0.0,0.0,0.0,18.170835541116293,3.1007182560986903,0.0,0.0
0.0,0.0,0.0,32.76823529411766,0.0,0.0,0.0,0.0,0.0,14.379826252904639,0.0,0.0
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,19.86666666666667,0.0,0.0,0.49042437890929896,0.0,0.0
0.0005184758473652126,0.0010878565864408424,0.0,0.0,0.0,0.0,0.0,6.947499999999999,0.0,0.0,0.06717514421272201,0.32999999999999996
0.0,0.0,18.170835541116297,0.0,0.0,0.0,0.0,0.0,57.50754098360655,0.0,0.0,0.0
0.0,0.0,3.1007182560986903,14.379826252904646,0.0,0.0,0.49042437890929885,0.0,0.0,13.405000000000003,0.0,0.0
0.09018797573813228,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.06717514421272203,0.0,0.0,1.78,0.6222539674441617
0.0,0.00435142634576337,0.0,0.0,0.0,0.0,0.0,0.3299999999999999,0.0,0.0,0.6222539674441617,0.9999999999999998
