1,2,3,4,5,6,7,8,9,10,11,12
1.5200000000000005,0.0,5.60799429386301,0.0,0.0,0.0,0.0,0.0,0.034689095308660524,0.0,0.8800000000000003,0.22861904265976335
0.0,167.8814201183429,0.0,0.0,0.0,0.0,0.0,0.0,0.0029190255324631196,0.0,0.004441155916843276,0.0
5.607994293863003,0.0,180.99999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.638058257286723
0.0,0.0,0.0,24.709333333333333,0.6289112908548435,0.3647267553396734,0.0,0.0,0.0,3.354342949970419,0.0,0.0
0.0,0.0,0.0,0.6289112908548437,42.626666666666665,0.07433663853630323,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3647267553396734,0.07433663853630325,19.905454545454536,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.034689095308660524,0.0029190255324631196,0.0,0.0,0.0,0.0,0.0,0.0,6.022000000000001,0.0,0.3596711460950592,0.0
0.0,0.0,0.0,3.354342949970418,0.0,0.0,0.0,0.0,0.0,70.10756097560976,0.0,0.0
0.8800000000000003,0.004441155916843275,0.0,0.0,0.0,0.0,0.0,0.0,0.3596711460950591,0.0,1.4000000000000004,0.0
0.22861904265976332,0.0,11.638058257286728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
