1,2,3,4,5,6,7,8,9,10,11,12
46.76916666666668,0.0,0.0,0.0,0.0,24.542568464164095,0.0,0.0,0.0,0.0,0.0,0.0
0.0,167.8814201183429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001376041832307563,0.0010878565864408424,0.006217618283580587
0.0,0.0,181.45695652173853,0.0,0.0,0.0,0.0,0.0,0.0,4.338723514944271,0.0,0.0
0.0,0.0,0.0,40.74042553191489,0.00923080170414884,0.0,0.0,0.0,5.482718026716888,0.0,0.0,0.0
0.0,0.0,0.0,0.00923080170414884,19.86666666666667,0.0,0.0,0.0,0.6252030962532303,0.0,0.0,0.0
24.542568464164095,0.0,0.0,0.0,0.0,30.86109090909092,0.0,0.0,5.5937405183841875,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.482718026716886,0.6252030962532302,5.593740518384188,0.0,0.0,6.970000000000001,0.0,0.0,0.0
0.0,0.001376041832307563,4.3387235149442755,0.0,0.0,0.0,0.0,0.0,0.0,2.256,0.03320391543176798,0.511233801699379
0.0,0.0010878565864408424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320391543176798,6.947499999999999,0.30822745930021667
0.0,0.006217618283580586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511233801699379,0.30822745930021667,1.4400000000000004
