1,2,3,4,5,6,7,8,9,10,11,12
167.8814201183429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010878565864408424,0.001376041832307563,0.006217618283580587,0.0
0.0,181.45695652173853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338723514944271,0.0,0.0
0.0,0.0,26.15,0.20923932479656468,0.0,0.0,17.701807536689074,0.0,0.0,0.0,0.0,3.389536055526947
0.0,0.0,0.20923932479656476,19.905454545454536,0.026628760937957838,0.0,0.0,0.0,0.0,0.0,0.0,0.22965114078672993
0.0,0.0,0.0,0.02662876093795783,35.97435897435897,0.0,0.0,0.0,0.0,0.0,0.0,12.412775699649156
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.701807536689092,0.0,0.0,0.0,58.18548387096774,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
0.0010878565864408424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.947499999999999,0.03320391543176798,0.30822745930021667,0.0
0.001376041832307563,4.3387235149442755,0.0,0.0,0.0,0.0,0.0,0.0,0.03320391543176798,2.256,0.511233801699379,0.0
0.006217618283580586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30822745930021667,0.511233801699379,1.4400000000000004,0.0
0.0,0.0,3.389536055526947,0.22965114078672996,12.41277569964916,0.0,0.0,0.0,0.0,0.0,0.0,10.401111111111113
