1,2,3,4,5,6,7,8,9,10,11,12
42.626666666666665,0.0,0.0,0.0,0.015583874449479592,0.0,0.0,0.6684809594662218,0.0,0.0,0.0,0.0
0.0,167.8814201183429,0.0,0.0,0.0,0.0,0.0010878565864408424,0.0,0.0,0.003846153846153847,0.0,0.00435142634576337
0.0,0.0,180.46782608695594,0.0,0.0,0.0,0.0005212860351426869,0.0,0.0,0.09067680303526174,11.6038271422762,0.0
0.0,0.0,0.0,70.10756097560974,0.0,0.0,0.0,3.29979715300554,0.0,0.0,0.0,0.0
0.015583874449479595,0.0,0.0,0.0,19.86666666666667,0.0,0.0,0.4115274458765509,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0010878565864408424,0.0005212860351426869,0.0,0.0,0.0,6.947499999999999,0.0,0.0,0.06717514421272201,0.0,0.32999999999999996
0.6684809594662217,0.0,0.0,3.2997971530055414,0.4115274458765507,0.0,0.0,24.507741935483864,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0
0.0,0.0038461538461538464,0.09067680303526174,0.0,0.0,0.0,0.06717514421272203,0.0,0.0,1.78,0.0,0.6222539674441617
0.0,0.0,11.60382714227619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
0.0,0.00435142634576337,0.0,0.0,0.0,0.0,0.3299999999999999,0.0,0.0,0.6222539674441617,0.0,0.9999999999999998
