1,2,3,4,5,6,7,8,9,10,11,12
180.93161290322593,0.0,0.0,0.0,0.0,0.0,0.0,0.0005184758473652126,0.0,0.10160010160015244,0.0025400025400038107,0.0
0.0,167.8814201183429,0.0,0.0,0.0,0.0,0.0,0.0010878565864408424,0.0,0.0017764623667373106,0.006217618283580587,0.0
0.0,0.0,63.38199999999995,0.0,0.0,0.0,0.0,0.0,13.241937762815747,0.0,0.0,0.0
0.0,0.0,0.0,35.97435897435897,0.02662876093795783,0.0,0.0,0.0,0.0,0.0,0.0,12.412775699649156
0.0,0.0,0.0,0.026628760937957838,19.905454545454536,0.0,0.0,0.0,0.23132277724583727,0.0,0.0,0.22965114078672993
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0
0.0005184758473652126,0.0010878565864408424,0.0,0.0,0.0,0.0,0.0,6.947499999999999,0.0,0.038783587594066984,0.30822745930021667,0.0
0.0,0.0,13.241937762815741,0.0,0.2313227772458373,0.0,0.0,0.0,23.361666666666657,0.0,0.0,3.7472731031880424
0.10160010160015243,0.0017764623667373106,0.0,0.0,0.0,0.0,0.0,0.03878358759406699,0.0,1.4933333333333336,0.6400000000000001,0.0
0.0025400025400038103,0.006217618283580586,0.0,0.0,0.0,0.0,0.0,0.30822745930021667,0.0,0.6400000000000002,1.4400000000000004,0.0
0.0,0.0,0.0,12.41277569964916,0.22965114078672996,0.0,0.0,0.0,3.747273103188043,0.0,0.0,10.401111111111113
