1,2,3,4,5,6,7,8,9,10,11,12
0.9999999999999998,0.0,11.60382714227619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,167.8814201183429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029190255324631196,0.003846153846153847,0.0
11.6038271422762,0.0,180.46782608695594,0.0,0.0,0.0,0.0,0.0,0.0,0.00046625240412015694,0.09067680303526174,0.0
0.0,0.0,0.0,69.64691358024687,0.0,0.0,0.0,4.41294520264551,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,14.336190476190477,0.1902840210264873,0.0,2.489204446306129,0.0,0.0,0.0,16.17784343421021
0.0,0.0,0.0,0.0,0.1902840210264873,19.905454545454536,0.0,0.31306222152386015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.412945202645509,2.48920444630613,0.3130622215238602,0.0,23.406428571428563,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0
0.0,0.0029190255324631196,0.0004662524041201569,0.0,0.0,0.0,0.0,0.0,0.0,6.022000000000001,0.3383637096380166,0.0
0.0,0.0038461538461538464,0.09067680303526174,0.0,0.0,0.0,0.0,0.0,0.0,0.3383637096380166,1.78,0.0
0.0,0.0,0.0,0.0,16.177843434210203,0.0,0.0,0.0,0.0,0.0,0.0,31.980606060606057
