1,2,3,4,5,6,7,8,9,10,11,12,13
175.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09380831519646861,0.0,0.0,0.0
0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346256645946143,0.0,0.3709447398198278,1.2115004471040567
0.0,0.0,54.010169491525446,0.0,0.0,0.003125050443499249,0.0,0.0,16.324354728078404,0.05891677554549271,0.005777265157392952,0.0,0.0
0.0,0.0,0.0,36.296170212765965,0.0,0.010504015732307302,0.0,0.0,0.007827936876641307,0.0051571062312939665,4.17704789684887,0.07013664474559796,0.03705468452692684
0.0,0.0,0.0,0.0,6.404999999999999,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.07999999999999999,0.016329931618554522
0.0,0.0,0.0031250504434992494,0.010504015732307302,0.0,19.666666666666668,0.0,0.0,0.0,0.0,0.46723565522031546,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0
0.0,0.0,16.32435472807839,0.007827936876641307,0.0,0.0,0.0,0.0,29.538666666666657,0.02951459149490486,4.638485624521099,0.0,0.0
0.09380831519646858,0.8346256645946143,0.05891677554549269,0.0051571062312939665,0.64,0.0,0.0,0.0,0.029514591494904863,4.037499999999999,0.0,0.845,0.5409289848646186
0.0,0.0,0.005777265157392952,4.177047896848871,0.0,0.4672356552203155,0.0,0.0,4.638485624521099,0.0,7.050769230769231,0.0,0.02562050460881395
0.0,0.37094473981982756,0.0,0.07013664474559796,0.07999999999999999,0.0,0.0,0.0,0.0,0.8449999999999999,0.0,0.9999999999999998,0.26127890589687236
0.0,1.2115004471040582,0.0,0.03705468452692684,0.01632993161855452,0.0,0.0,0.0,0.0,0.5409289848646185,0.025620504608813946,0.26127890589687236,1.8400000000000007
