1,2,3,4,5,6,7,8,9,10,11,12,13
174.05107344632785,0.0064959637695379,0.0,0.0006315089779506725,0.0,0.0,0.02790343518126853,0.0,0.09286808983298771,0.0,0.030377412562192244,0.062184798403969864,0.036141592234785906
0.006495963769537899,169.4018390804599,0.0,0.0,0.0,0.0,0.009649012813540152,0.0,0.153190838336343,0.0,1.2316543402241975,0.07719210250832122,0.39882586295965955
0.0,0.0,63.405609756097604,0.00015463506661142745,0.004002493679458093,0.0,0.0,5.972573252808424,0.0,0.0,0.0,0.12728161593921392,0.0
0.0006315089779506726,0.0,0.00015463506661142745,36.818823529411766,0.11762504250322679,0.0,0.0,0.9027177918733548,0.0,0.0,0.042039508339631056,0.003960590171906696,0.06733003292241384
0.0,0.0,0.004002493679458094,0.1176250425032268,19.419090909090908,0.0,0.0,0.33592229440569715,0.0,0.0,0.0024618298195866546,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027903435181268525,0.009649012813540152,0.0,0.0,0.0,0.0,6.404999999999999,0.0,0.6715684378130548,0.0,0.016329931618554522,0.105,0.07999999999999999
0.0,0.0,5.972573252808422,0.902717791873355,0.3359222944056971,0.0,0.0,22.13733333333333,0.0,0.0,0.00632455532033676,0.02711088342345191,0.0
0.09286808983298772,0.15319083833634298,0.0,0.0,0.0,0.0,0.6715684378130548,0.0,1.526666666666667,0.0,0.16333333333333339,1.0206207261596576,0.5143928459844674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0
0.03037741256219224,1.2316543402241986,0.0,0.042039508339631056,0.002461829819586655,0.0,0.01632993161855452,0.00632455532033676,0.16333333333333339,0.0,1.8400000000000007,0.342928563989645,0.26127890589687236
0.062184798403969864,0.07719210250832122,0.12728161593921394,0.003960590171906696,0.0,0.0,0.105,0.027110883423451915,1.0206207261596576,0.0,0.34292856398964494,0.9699999999999999,0.4399999999999999
0.036141592234785906,0.3988258629596596,0.0,0.06733003292241385,0.0,0.0,0.07999999999999999,0.0,0.5143928459844674,0.0,0.26127890589687236,0.4399999999999999,0.9999999999999998
