1,2,3,4,5,6,7,8,9,10,11,12,13
2.4099999999999993,0.09380831519646858,0.041952353926806074,0.06289421132490508,0.0,0.23374999999999987,0.048989794855663585,0.0,0.0,0.017149858514250882,1.1328890060372199,0.9273618495495682,1.15
0.09380831519646861,175.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04195235392680605,0.0,33.45454545454545,0.0,0.0,0.0,20.232019810341747,0.003236694374850748,0.0,4.208285995039166,0.0,0.0,0.0
0.06289421132490508,0.0,0.0,35.475000000000016,0.0,0.0,0.0,0.008882347881956881,0.0,5.669920740469706,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23374999999999996,0.0,0.0,0.0,0.0,6.404999999999999,0.0,0.0,0.0,0.0,0.24290773282599853,0.0,0.6149999999999999
0.04898979485566355,0.0,20.232019810341743,0.0,0.0,0.0,46.52791666666667,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003236694374850749,0.008882347881956881,0.0,0.0,0.0,19.666666666666668,0.0,0.4117612644914213,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.017149858514250885,0.0,4.208285995039165,5.66992074046971,0.0,0.0,0.0,0.4117612644914215,0.0,8.63529411764706,0.0,0.0,0.0
1.1328890060372199,0.0,0.0,0.0,0.0,0.24290773282599856,0.0,0.0,0.0,0.0,1.6933333333333338,1.362938002992066,1.3553843243400252
0.9273618495495691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3629380029920675,171.0,0.0
1.15,0.0,0.0,0.0,0.0,0.6149999999999999,0.0,0.0,0.0,0.0,1.3553843243400254,0.0,0.9299999999999998
