1,2,3,4,5,6,7,8,9,10,11,12,13
171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2115004471040567,0.0,0.3709447398198278,1.3629380029920675
0.0,175.00000000000017,0.0,0.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,0.0,0.0
0.0,0.0,22.13733333333333,0.902717791873355,0.3359222944056971,0.0,0.0,0.0,5.972573252808422,0.00632455532033676,0.02711088342345191,0.0,0.0
0.0,0.0,0.9027177918733548,36.818823529411766,0.11762504250322679,0.0,0.0,0.002533201985524494,0.00015463506661142745,0.042039508339631056,0.003960590171906696,0.06733003292241384,0.0
0.0,0.0,0.33592229440569715,0.1176250425032268,19.419090909090908,0.0,0.0,0.0,0.004002493679458094,0.0024618298195866546,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08000000000000007,0.0,0.002533201985524494,0.0,0.0,0.0,5.740000000000001,0.0,0.2141155168255084,0.7142223997912949,0.40081734674854763,1.0932076794017827
0.0,0.0,5.972573252808424,0.00015463506661142745,0.004002493679458093,0.0,0.0,0.0,63.405609756097604,0.0,0.12728161593921392,0.0,0.0
1.2115004471040598,0.0,0.00632455532033676,0.042039508339631056,0.002461829819586655,0.0,0.0,0.2141155168255084,0.0,1.8400000000000007,0.342928563989645,0.26127890589687236,0.22000000000000006
0.0,0.0,0.027110883423451915,0.003960590171906696,0.0,0.0,0.0,0.7142223997912949,0.12728161593921394,0.34292856398964494,0.9699999999999999,0.4399999999999999,0.8899812732112214
0.37094473981982756,0.0,0.0,0.06733003292241385,0.0,0.0,0.0,0.4008173467485476,0.0,0.26127890589687236,0.4399999999999999,0.9999999999999998,0.3837533930360313
1.362938002992065,0.0,0.0,0.0,0.0,0.0,0.0,1.0932076794017824,0.0,0.22000000000000008,0.8899812732112214,0.3837533930360313,1.6933333333333336
