1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
172.025632183908,0.0021143202340815365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004927637283262872,0.07458698539828915,0.013937462952891331,0.009191450300180582,0.0,0.005252257314388903,0.03377154484739053
0.0021143202340815365,173.7272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4391137740901208,0.12472697455569975,0.010660035817780522,0.00652791209833867,0.0,0.030898783932136367,0.02771609312622935
0.0,0.0,18.318333333333335,0.0009622504486493764,0.056006628395596406,2.614906786101564,0.0,1.7614815593558217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005773502691896258
0.0,0.0,0.0009622504486493765,9.382222222222225,0.18903796850197463,1.324464442937621,0.043799783705305885,0.0,0.035,0.0,0.5679612662849466,0.0,0.0,0.2899137802864845,0.0033333333333333335,0.003535533905932738,0.0,0.016666666666666666,0.0,0.0,0.0,0.011666666666666665
0.0,0.0,0.0560066283955964,0.1890379685019746,7.412727272727273,0.012596733145955472,0.0013834289277321493,0.0,0.0,0.0,0.008581163303210331,0.0,3.9878452231511607,0.004522670168666454,0.0,0.0,0.0,0.004264014327112209,0.0,0.0,0.0,0.0
0.0,0.0,2.6149067861015625,1.3244644429376204,0.012596733145955472,21.261818181818185,0.0011980845957463074,0.0,0.07877855422677296,0.0,0.0,0.0,0.0,1.262498199818699,0.0,0.03481553119113957,0.0,0.0,0.0,0.0061545745489666355,0.0,0.26218487578597877
0.0,0.0,0.0,0.043799783705305885,0.0013834289277321493,0.0011980845957463076,17.38736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.006882472016116852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.7614815593558217,0.0,0.0,0.0,0.0,21.735555555555557,0.0,0.0,0.0,0.03442651863295482,0.0,0.0,0.0,0.0,0.0008606629658238704,0.0,0.0,0.0,0.0055555555555555575,0.0
0.0,0.0,0.0,0.035,0.0,0.07877855422677295,0.0,0.0,6.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.628571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.025354627641855493,0.026726124191242435,0.42334270705782523,0.0,0.0,0.0
0.0,0.0,0.0,0.5679612662849467,0.008581163303210331,0.0,0.0,0.0,0.0,0.0,8.68,0.0,0.01104104894947767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034426518632954824,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.07999999999999999,0.0,0.0,0.0,0.5680375574437546,0.0
0.0,0.0,0.0,0.0,3.9878452231511607,0.0,0.0,0.0,0.0,0.0,0.01104104894947767,0.0,19.041904761904767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.28991378028648457,0.004522670168666454,1.262498199818699,0.006882472016116852,0.0,0.0,0.0,0.0,0.0,0.0,11.942499999999999,0.0,1.2287499999999998,0.0,0.0,0.0,0.0,0.0,0.04419417382415922
0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,1.8099999999999998,0.0,0.009999999999999998
0.004927637283262872,3.439113774090122,0.0,0.003535533905932738,0.0,0.03481553119113957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2287499999999998,0.0,1.75,0.14758048651498612,0.028284271247461898,0.008660254037844388,0.017677669529663688,0.011547005383792518,0.07424621202458748
0.07458698539828913,0.12472697455569973,0.0,0.0,0.0,0.0,0.0,0.0008606629658238705,0.0,0.0253546276418555,0.0,0.08,0.0,0.0,0.0,0.14758048651498615,3.048,0.5439117575489612,0.20914110069520053,0.0,0.5809475019311127,1.252261953426678
0.013937462952891331,0.010660035817780522,0.0,0.016666666666666666,0.004264014327112208,0.0,0.0,0.0,0.0,0.026726124191242435,0.0,0.0,0.0,0.0,0.0,0.028284271247461905,0.5439117575489612,0.9899999999999998,0.06531972647421809,0.0,0.024494897427831782,0.06999999999999999
0.00919145030018058,0.00652791209833867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233427070578253,0.0,0.0,0.0,0.0,0.0,0.008660254037844388,0.2091411006952005,0.06531972647421808,1.3066666666666669,0.0,0.020000000000000007,0.03674234614174767
0.0,0.0,0.0,0.0,0.0,0.006154574548966637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8099999999999998,0.017677669529663688,0.0,0.0,0.0,0.9899999999999998,0.0,0.009999999999999998
0.0052522573143889036,0.03089878393213637,0.0,0.0,0.0,0.0,0.0,0.005555555555555557,0.0,0.0,0.0,0.5680375574437545,0.0,0.0,0.0,0.011547005383792518,0.5809475019311126,0.024494897427831785,0.020000000000000007,0.0,1.3066666666666669,0.04898979485566357
0.03377154484739053,0.027716093126229354,0.005773502691896258,0.011666666666666667,0.0,0.26218487578597877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044194173824159216,0.009999999999999998,0.07424621202458749,1.2522619534266781,0.06999999999999999,0.03674234614174767,0.009999999999999998,0.048989794855663564,0.8899999999999998
