1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6.849090909090909,0.0,0.0,0.0,0.0,0.0,5.072679765173434,0.0020751433915982237,0.5671139055059239,0.0,0.0,0.0,0.0,0.0,0.0,0.10792814669253269,0.035679050609656315,0.0,0.005222329678670936,0.0,0.0,0.16922416547827376,0.0
0.0,177.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946044396421225,0.0,0.0,0.0
0.0,0.0,167.99999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72849870466303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,22.825925925925926,0.015422713195301493,0.0,0.0,0.0,0.0,0.0,0.036926687461964154,0.0,0.0,0.0,0.0,0.0,0.03003447547029245,0.0,0.0,0.0,0.0,1.384806712010608,0.0
0.0,0.0,0.0,0.015422713195301495,13.28555555555556,0.05999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29918249811129,0.0,0.0040824829046386315,0.0,0.0,0.4659089085981412,0.0
0.0,0.0,0.0,0.0,0.06,2.4574999999999996,0.0,0.0,0.005000000000000001,0.0,0.25114736709748725,0.01837117307087384,0.16617009357883863,0.0,0.955,0.25719642299223366,0.2837666812925096,0.0,0.11635076278220097,0.33249999999999996,1.3799999999999997,0.004743416490252569,1.4884597743976826
5.072679765173434,0.0,0.0,0.0,0.0,0.0,18.335,0.0,0.0,0.0,0.0,0.0,0.0,0.02404163056034262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002075143391598224,0.0,0.0,0.0,0.0,0.0,0.0,17.134736842105255,0.09030325776279113,0.0,0.0,0.0,0.0,0.0,0.0,0.002649064714130088,0.0051147815898701186,0.0,0.0,0.0,0.0,0.0,0.0
0.5671139055059239,0.0,0.0,0.0,0.0,0.005,0.0,0.09030325776279113,9.67666666666667,0.005,0.0,0.0,0.0,0.0991323470024907,0.0,1.2791779767867713,1.271695127273839,0.0,0.012247448713915893,0.0,0.0,0.028987545218210148,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.1030776406404415,0.0,0.008164965809277261,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.036926687461964154,0.0,0.2511473670974872,0.0,0.0,0.0,0.0,3.9500000000000006,0.0,0.0020412414523193153,0.0,0.26558112382722787,0.0,0.0,0.0,0.0,0.028867513459481294,0.10392304845413265,0.0,0.13880441875771343
0.0,0.0,4.728498704663036,0.0,0.0,0.01837117307087384,0.0,0.0,0.0,0.0,0.0,1.146666666666667,0.0,0.0,0.0,0.0,0.0,1.6524728943818314,0.010000000000000004,0.1469693845669907,0.024494897427831785,0.0,0.023094010767585035
0.0,0.0,0.0,0.0,0.0,0.16617009357883866,0.0,0.0,0.0,0.0,0.0020412414523193153,0.0,2.6100000000000003,0.0,0.0070710678118654745,0.10103629710818451,0.0,0.0,0.9324206847412457,0.03181980515339464,0.06363961030678927,0.0,0.125
0.0,0.0,0.0,0.0,0.0,0.0,0.024041630560342617,0.0,0.09913234700249067,0.0,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9549999999999998,0.0,0.0,0.0,0.0,0.26558112382722787,0.0,0.0070710678118654745,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.10999999999999997,0.5199999999999999,0.0,0.551543289325507
0.10792814669253267,0.0,0.0,0.0,0.0,0.2571964229922337,0.0,0.002649064714130088,1.279177976786771,0.0,0.0,0.0,0.10103629710818451,0.0,0.0,0.9600000000000003,0.0009901475429766745,0.0,0.14333333333333337,0.040824829046386304,0.08164965809277261,0.0,0.21361959960016158
0.035679050609656315,0.0,0.0,0.030034475470292452,1.2991824981112903,0.28376668129250954,0.0,0.0051147815898701186,1.2716951272738388,0.1030776406404415,0.0,0.0,0.0,0.0,0.0,0.0009901475429766743,14.839411764705883,0.0,0.23169452505654178,0.0,0.0,2.3722227105049165,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6524728943818316,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.4743416490252568,0.0,0.0,0.0
0.005222329678670937,0.0,0.0,0.0,0.0040824829046386315,0.11635076278220097,0.0,0.0,0.012247448713915893,0.008164965809277261,0.0,0.010000000000000004,0.9324206847412457,0.0,0.0,0.14333333333333337,0.23169452505654187,0.0,1.6666666666666674,0.020412414523193152,0.02449489742783178,0.08004165582161996,0.09814954576223639
0.0,0.0946044396421227,0.0,0.0,0.0,0.3324999999999999,0.0,0.0,0.0,0.0,0.02886751345948129,0.1469693845669907,0.03181980515339464,0.0,0.10999999999999997,0.040824829046386304,0.0,0.4743416490252569,0.020412414523193152,0.6999999999999998,0.16999999999999998,0.0,0.20506096654409878
0.0,0.0,0.0,0.0,0.0,1.3799999999999997,0.0,0.0,0.0,0.0,0.10392304845413265,0.024494897427831785,0.06363961030678927,0.0,0.5199999999999999,0.08164965809277261,0.0,0.0,0.024494897427831782,0.16999999999999998,0.9999999999999998,0.0,0.820243866176395
0.16922416547827376,0.0,0.0,1.3848067120106073,0.46590890859814127,0.004743416490252568,0.0,0.0,0.028987545218210144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.372222710504916,0.0,0.08004165582161994,0.0,0.0,14.215,0.0
0.0,0.0,0.0,0.0,0.0,1.4884597743976826,0.0,0.0,0.0,0.0,0.13880441875771346,0.023094010767585035,0.125,0.0,0.551543289325507,0.21361959960016158,0.0,0.0,0.09814954576223639,0.20506096654409878,0.820243866176395,0.0,0.0
