1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
11.92923076923077,0.0,0.0,0.0,0.0,0.002631174057921088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08412952976082641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,174.31163841807896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,169.15157894736805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.131111111111111,0.0,0.05902918298980975,0.31603094081997024,0.0,0.0,0.0,0.4490128060534576,0.0,0.0,1.0209000157239998,0.0,1.780850741943121,1.5111111111111108,0.0,0.0016666666666666666,0.014907119849998597,0.0,0.0,0.041666666666666664,0.0,0.3676955262170047,0.5241107359061283,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,15.931764705882355,0.1326849430705951,0.0,0.0,0.0,0.00242535625036333,0.0,0.0,0.0009901475429766745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026311740579210876,0.0,0.0,0.05902918298980975,0.13268494307059514,6.840000000000001,0.18950461735799473,0.0,0.0,0.0010540925533894597,0.0,0.0,0.0,0.0007254762501100117,0.0,0.7606388292556648,0.0,0.0,0.0,0.00565685424949238,0.0,0.0,0.0,3.8824863972717267,0.0,0.15537971921347118,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.31603094081997024,0.0,0.18950461735799476,1.7959999999999996,0.0,0.004338609156373124,0.0924241430699913,0.0,0.0,0.102241544067631,2.677803498942252,0.0,2.3785049325754435,0.00149071198499986,0.0,0.07602631123499284,0.132,0.0,0.0,0.0,0.0,0.0,0.055780180812082095,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.927499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.941652922493763,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004338609156373124,0.0,15.498823529411762,0.0,0.0,0.0,0.0,0.0,0.0,0.0006482037235521644,0.0,0.0045834924851410564,0.43292609068985444,0.001084652289093281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30438220942059785
0.0,0.0,0.0,0.0,0.0024253562503633295,0.0010540925533894597,0.0924241430699913,0.0,0.0,5.633333333333332,0.07542472332656507,0.0,0.04898979485566357,0.17053236217711756,0.0,0.0,1.2277777777777776,0.0,0.18166666666666664,0.0,0.003333333333333333,0.0,0.07833333333333334,0.0016666666666666666,0.004714045207910316,0.0,0.021081851067789193,0.0,0.0,0.009999999999999998
0.0,0.0,0.0,0.4490128060534576,0.0,0.0,0.0,0.0,0.0,0.07542472332656507,3.9699999999999998,0.0,0.0014433756729740645,0.1873657414060307,0.0,0.017008401285415226,0.2969848480983499,0.0,0.037123106012293745,0.0,0.0,0.0,0.4118897000411639,0.0,0.06249999999999999,0.03875288007730153,0.02347871376374779,0.0,0.0,0.12197591975467942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.257142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175949464414667,0.0,0.0,0.0,0.0,0.14701311894813038,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0009901475429766745,0.0,0.10224154406763102,0.0,0.0,0.04898979485566357,0.0014433756729740645,0.0,4.113333333333335,0.06930735005704534,0.0,0.0,0.0,0.2731169294329027,0.004082482904638631,0.2099603137103137,0.04694855340334425,0.0,0.0020412414523193153,0.0,0.025980762113533163,0.17436278545716388,0.3201666232864799,0.0,0.0,0.03470110468942836
0.0,0.0,0.0,1.0209000157239998,0.0,0.0007254762501100117,2.677803498942252,0.0,0.0,0.17053236217711756,0.1873657414060307,0.0,0.06930735005704536,12.41578947368421,0.0,0.5162633238463412,0.1116489904836734,0.0,0.11585494560463369,0.01744163198544762,0.003441236008058426,0.0,0.0,0.0,0.23359884642829803,0.0086710996952412,0.010156667501540163,0.0,0.0,0.0
