1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
15.400769230769235,0.0,0.0,0.0,0.20532606071512502,0.0018605210188381272,0.08228770848872749,0.013797993165116996,0.0016317848796612638,0.0,0.0,0.0,0.003508232077228117,0.0,0.0,0.002401922307076308,0.0,0.0,0.0,0.0,0.0,0.0,0.0006933752452815365,0.0,0.0,0.43345244911180925,0.0,0.0,0.047361133042579585,0.0
0.0,169.15157894736805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,174.31163841807896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.498823529411762,0.0,0.0,0.0,0.0010341753799900384,0.0,0.0,0.0,0.0042874646285627205,0.001084652289093281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43292609068985444,0.0,0.0018786728732554485,0.0,0.35147030109103045,0.0,0.0
0.20532606071512505,0.0,0.0,0.0,2.948571428571428,0.0,0.0,0.2135430854667258,0.0,0.012344267996967355,0.18574656312913493,0.0,0.020283702113484396,0.0,0.0,0.0,0.0,0.0,0.08552359741197578,0.0,0.0,0.017008401285415222,1.2080208134441581,0.0,0.0,2.7539900058607603,0.0,0.0,2.006396200725498,0.0
0.001860521018838127,0.0,0.0,0.0,0.0,5.220000000000001,0.002300894966542111,0.5939700788301162,0.0,0.0025819888974716117,0.0,0.0,0.01979898987322333,0.0,0.0,1.3929830101859344,0.034785054261852175,0.0,0.004472135954999579,0.1400071426749364,0.0,0.1691818548190083,0.03577708763999663,0.19764235376052372,0.006708203932499368,0.010614455552060439,0.0,0.010954451150103323,0.0,0.024596747752497684
0.08228770848872749,0.0,0.0,0.0,0.0,0.0023008949665421115,15.931764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001084652289093281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013797993165116994,0.0,0.0,0.0010341753799900382,0.21354308546672573,0.5939700788301162,0.0,13.452727272727271,0.0,0.0,0.0,0.0,0.04195235392680605,0.0,0.0,0.0,0.0074620250724463655,0.0,0.2442241891079885,0.047673129462279605,0.0,0.001066003581778052,0.48091059460153285,0.12578842264981013,0.0030151134457776355,0.9539851024819912,0.0,0.0,0.006674238124719145,0.0
0.0016317848796612638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.10303721010715823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.012344267996967353,0.0025819888974716117,0.0,0.0,0.0,4.766666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0020412414523193153,0.0,0.0,0.0,0.0,0.32659863237109044,0.030310889132455353,0.0,0.0,0.0031622776601683794,0.009428090415820637,0.15792051446499564,0.016431676725154984,0.0
0.0,0.0,0.0,0.0,0.18574656312913493,0.0,0.0,0.0,0.0,0.0,6.927499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080778700390794,0.0
0.0,0.0,0.0,0.0042874646285627205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30674093303633276,0.0,0.0,0.0,0.0,0.0,0.0,0.012247448713915891,0.3796709101313926,0.0,0.0
0.0035082320772281176,0.0,0.0,0.001084652289093281,0.020283702113484396,0.019798989873223333,0.0,0.04195235392680606,0.0,0.0,0.0,0.0,3.6039999999999996,0.0,0.0,0.0,0.042485291572496,0.0,0.0,0.192,0.0,0.0,0.0031622776601683794,0.0,0.006324555320336759,0.16974097914174996,0.0,0.0,0.012,0.017392527130926084
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.257142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.1175949464414667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16436566377614095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6959999999999997,0.0,0.574669470217446,0.006324555320336759,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.4775039266854252,0.0,0.0,0.0,0.0,1.2048277885241523
0.0024019223070763074,0.0,0.0,0.0,0.0,1.3929830101859348,0.0,0.0,0.10303721010715826,0.0,0.0,0.0,0.0,0.0,0.0,4.2266666666666675,0.0,0.0,0.0,0.0,0.0,0.0,0.6841600689897066,0.010206207261596578,0.0,0.0021081851067789197,0.0,0.09663792676216154,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.034785054261852175,0.0,0.0074620250724463655,0.0,0.0020412414523193153,0.0,0.0,0.042485291572496,0.0,0.574669470217446,0.0,1.075,0.09192388155425117,0.24748737341529162,0.9682174342574089,0.0,0.11750000000000001,0.0,0.0,0.24041630560342614,0.0,0.5744635178436778,0.005773502691896259,0.04695742752749558,1.6935207409417812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006324555320336758,0.0,0.09192388155425117,0.9999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.21999999999999997,0.0,0.0,0.0,0.0,0.30499999999999994
0.0,0.0,0.0,0.0,0.08552359741197578,0.004472135954999579,0.0,0.24422418910798852,0.0,0.0,0.0,0.0,0.0,0.0,0.12649110640673517,0.0,0.24748737341529162,0.009999999999999998,0.6699999999999999,0.015811388300841892,0.0,0.0070710678118654745,0.4174999999999999,0.014142135623730949,0.05999999999999999,0.054772255750516606,0.0,0.0,0.0,0.6124999999999999
0.0,0.0,0.0,0.0,0.0,0.1400071426749364,0.001084652289093281,0.047673129462279605,0.0,0.0,0.0,0.3067409330363328,0.19199999999999998,0.0,0.0,0.0,0.9682174342574089,0.0,0.015811388300841896,3.4799999999999995,0.0,0.00447213595499958,0.0,0.00447213595499958,0.0632455532033676,0.0,0.0,0.0,0.19,0.09803060746521976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11759494644146672,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999999
0.0,0.0,0.0,0.0,0.017008401285415222,0.16918185481900827,0.0,0.001066003581778052,0.0,0.3265986323710905,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,0.0,0.0070710678118654745,0.00447213595499958,0.0,2.235,0.05833630944789016,0.1875,0.0,0.0038729833462074164,0.5455960043841964,0.0028867513459481294,0.0,0.014142135623730949
0.0006933752452815364,0.0,0.0,0.0,1.208020813444158,0.035777087639996624,0.0,0.480910594601533,0.0,0.030310889132455353,0.0,0.0,0.003162277660168379,0.0,0.0,0.6841600689897065,0.0,0.0,0.4175,0.0,0.0,0.058336309447890165,5.129999999999999,0.0,0.0,0.7321224851985718,0.0,0.0020412414523193153,0.020554804791094464,0.0
0.0,0.0,0.0,0.43292609068985444,0.0,0.19764235376052372,0.0,0.12578842264981013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010206207261596578,0.0,0.0,0.014142135623730949,0.00447213595499958,0.0,0.18750000000000003,0.0,2.42,0.0,0.002581988897471611,0.0,0.0,0.026832815729997475,0.028284271247461898
0.0,0.0,0.0,0.0,0.0,0.006708203932499369,0.0,0.0030151134457776355,0.0,0.0,0.0,0.0,0.006324555320336758,0.0,0.4775039266854252,0.0,0.24041630560342614,0.21999999999999997,0.05999999999999999,0.06324555320336757,0.0,0.0,0.0,0.0,0.8499999999999999,0.0,0.0,0.0,0.003162277660168379,0.42999999999999994
0.43345244911180925,0.0,0.0,0.0018786728732554483,2.75399000586076,0.010614455552060439,0.0,0.9539851024819913,0.0,0.0031622776601683794,0.0,0.0,0.16974097914174996,0.0,0.0,0.0021081851067789193,0.0,0.0,0.0547722557505166,0.0,0.0,0.0038729833462074164,0.7321224851985718,0.002581988897471611,0.0,8.685333333333332,0.0,0.0,0.4664990175052176,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009428090415820637,0.0,0.012247448713915893,0.0,0.0,0.0,0.0,0.5744635178436777,0.0,0.0,0.0,0.0,0.5455960043841964,0.0,0.0,0.0,0.0,1.7600000000000005,0.3000000000000001,0.0,0.020412414523193152
0.0,0.0,0.0,0.3514703010910305,0.0,0.010954451150103323,0.0,0.0,0.0,0.15792051446499566,0.0,0.37967091013139265,0.0,0.0,0.0,0.09663792676216154,0.005773502691896259,0.0,0.0,0.0,0.0,0.0028867513459481294,0.0020412414523193153,0.0,0.0,0.0,0.30000000000000004,1.7800000000000005,0.0,0.0
0.047361133042579585,0.0,0.0,0.0,2.006396200725498,0.0,0.0,0.0066742381247191455,0.0,0.016431676725154987,2.0807787003907934,0.0,0.012,0.0,0.0,0.0,0.046957427527495585,0.0,0.0,0.19,0.0,0.0,0.020554804791094464,0.026832815729997475,0.0031622776601683794,0.4664990175052176,0.0,0.0,2.7279999999999998,0.006324555320336759
0.0,0.0,0.0,0.0,0.0,0.024596747752497688,0.0,0.0,0.0,0.0,0.0,0.0,0.01739252713092608,0.16436566377614095,1.2048277885241525,0.0,1.693520740941781,0.305,0.6124999999999999,0.09803060746521976,0.004999999999999999,0.014142135623730949,0.0,0.028284271247461898,0.4299999999999999,0.0,0.020412414523193152,0.0,0.006324555320336758,3.6474999999999995
