1,2,3,4,5,6,7,8,9,10
181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,32.70186046511628,1.3923592076658737,0.17231786352202408,29.919492460941285,0.0,0.0,0.0,0.0
0.0,0.0,1.392359207665874,44.195409836065586,0.27570530066847,0.0,0.0,0.0,0.09218833182453277,0.0
0.0,0.0,0.1723178635220241,0.2757053006684701,19.682727272727274,0.0,0.0,0.0,0.0,0.0
0.0,0.0,29.919492460941324,0.0,0.0,65.69913043478263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039999999999999,0.5888312340749446,0.8891194145520237
0.0,0.0,0.0,0.09218833182453279,0.0,0.0,0.0,0.5888312340749445,3.104,0.232379000772445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891194145520237,0.23237900077244508,2.0000000000000004
