1,2,3,4,5,6,7,8,9,10
165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,81.18680412371133,0.0,0.0,0.0,0.0,0.0,0.0,12.184412259309473
0.0,0.0,0.0,43.5033962264151,0.0,0.0,0.0,0.09890151381026614,0.0,5.6248250916202505
0.0,0.0,0.0,0.0,5.999999999999998,0.0,0.0,0.41412558481697304,1.0175657226931338,0.0
0.0,0.0,0.0,0.0,0.0,20.000000000000007,0.0,0.0,0.0,0.2899784474749804
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09890151381026616,0.41412558481697304,0.0,0.0,3.104,0.48,0.0
0.0,0.0,0.0,0.0,1.0175657226931338,0.0,0.0,0.4800000000000001,3.112,0.0
0.0,0.0,12.18441225930948,5.624825091620249,0.0,0.28997844747498036,0.0,0.0,0.0,12.933333333333337
