1,2,3,4,5,6,7,8,9,10
16.15833333333334,0.0,0.0,4.640258617841586,0.28997844747498036,7.2253941032173845,0.0,0.0,0.0,0.0
0.0,181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.640258617841583,0.0,0.0,84.33902912621367,0.0,0.0,0.0,0.0,0.0,0.0
0.2899784474749804,0.0,0.0,0.0,20.000000000000007,0.0,0.0,0.0,0.0,0.0
7.225394103217378,0.0,0.0,0.0,0.0,43.54723404255317,0.004151390436129983,0.0,0.11085739353839986,0.0
0.0,0.0,0.0,0.0,0.0,0.004151390436129983,6.145999999999999,0.0,0.34152598729818495,0.9859006035092992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.11085739353839986,0.34152598729818495,0.0,3.0,0.03464101615137755
0.0,0.0,0.0,0.0,0.0,0.0,0.9859006035092995,0.0,0.03464101615137755,2.0000000000000004
