1,2,3,4,5,6,7,8,9,10
181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,84.33902912621367,4.640258617841583,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.640258617841586,16.15833333333334,7.2253941032173845,0.0,0.28997844747498036,0.0,0.0,0.0
0.0,0.0,0.0,7.225394103217378,43.54723404255317,0.0,0.0,0.0,0.10502481976160419,0.0
0.0,0.0,0.0,0.0,0.0,5.999999999999998,0.0,0.0,0.41412558481697304,1.0175657226931338
0.0,0.0,0.0,0.2899784474749804,0.0,0.0,20.000000000000007,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1050248197616042,0.41412558481697304,0.0,0.0,3.104,0.48
0.0,0.0,0.0,0.0,0.0,1.0175657226931338,0.0,0.0,0.48000000000000004,3.112
