1,2,3,4,5,6,7,8,9,10
67.77249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75471615665856,0.0
0.0,181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,44.195409836065586,0.27570530066847,0.0,0.07791336087782819,0.0,1.4436287526264626,0.0
0.0,0.0,0.0,0.2757053006684701,19.682727272727274,0.0,0.0,0.0,0.17866296355275912,0.0
0.0,0.0,0.0,0.0,0.0,5.999999999999998,1.0899999999999999,0.18330302779823363,0.0,0.0
0.0,0.0,0.0,0.07791336087782819,0.0,1.0899999999999996,2.931428571428571,1.0212597263044445,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.18330302779823365,1.0212597263044443,2.0000000000000004,0.0,0.0
28.754716156658546,0.0,0.0,1.4436287526264626,0.17866296355275912,0.0,0.0,0.0,30.823999999999998,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
