1,2,3,4,5,6,7,8,9,10
62.744062499999934,0.0,0.0,0.0,0.0,0.0,0.0,0.009001487972234686,0.0,31.984157333162617
0.0,181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,42.220000000000006,0.0,0.0037630890450319086,0.0,9.939018304062271,0.11457431093955019,0.0
0.0,0.0,0.0,0.0,20.000000000000007,0.0,0.0,0.30999999999999994,0.0,0.0
0.0,0.0,0.0,0.0037630890450319086,0.0,6.02,0.0,0.0,0.31617911184838066,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
0.009001487972234686,0.0,0.0,9.93901830406227,0.31,0.0,0.0,15.433333333333339,0.0,3.0474106277939534
0.0,0.0,0.0,0.11457431093955019,0.0,0.3161791118483806,0.0,0.0,3.0,0.0
31.98415733316259,0.0,0.0,0.0,0.0,0.0,0.0,3.0474106277939526,0.0,36.56977777777779
