1,2,3,4,5,6,7,8,9,10
165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,36.45166666666666,1.3178467207942648,0.16309622554761588,0.0,0.0,0.0,30.974481098105176,0.0
0.0,0.0,1.3178467207942646,44.195409836065586,0.27570530066847,0.0,0.09218833182453277,0.0,0.0,0.0
0.0,0.0,0.16309622554761588,0.2757053006684701,19.682727272727274,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09218833182453279,0.0,0.0,3.104,0.41412558481697304,0.0,0.48
0.0,0.0,0.0,0.0,0.0,0.0,0.41412558481697304,5.999999999999998,0.0,1.0175657226931338
0.0,0.0,30.974481098105187,0.0,0.0,0.0,0.0,0.0,62.74406249999996,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4800000000000001,1.0175657226931338,0.0,3.112
