1,2,3,4,5,6,7,8,9,10
181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,165.99999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,84.46188679245279,0.0,0.0,0.0,0.0,0.0,0.0,2.6504020941586215
0.0,0.0,0.0,43.15913043478261,0.0,0.0,0.0,0.0,0.1061602562167217,8.228983795603218
0.0,0.0,0.0,0.0,20.000000000000007,0.0,0.0,0.0,0.0,0.30287261048470215
0.0,0.0,0.0,0.0,0.0,3.1119999999999997,1.0175657226931338,0.0,0.48000000000000004,0.0
0.0,0.0,0.0,0.0,0.0,1.0175657226931338,5.999999999999998,0.0,0.41412558481697304,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
0.0,0.0,0.0,0.10616025621672172,0.0,0.48,0.41412558481697304,0.0,3.104,0.0
0.0,0.0,2.650402094158624,8.22898379560322,0.30287261048470226,0.0,0.0,0.0,0.0,15.926363636363632
