1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
171.64208092485575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003950561531755325,0.00028736106756903904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,175.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06633249580710802,0.0,0.0
0.0,0.0,5.078333333333335,0.0,0.4806722722742943,0.1809900754389793,0.31454022883497046,0.6974333898899115,0.0,0.0,0.005039526306789698,0.0,0.010606601717798215,1.5883333333333338,0.0,4.62734273998948,0.0,0.2825921678556102,0.0,1.3987061690606863,0.05919600211726014,0.15513435037626797,0.0,0.0,0.0020412414523193153
0.0,0.0,0.0,11.378947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016858544608470492,1.7311637906840125,0.0,0.0029019050004400466,0.0,0.0,0.0,0.2184210526315789,0.0,0.01622214211307625,0.0,0.0,0.0
0.0,0.0,0.4806722722742944,0.0,18.510909090909088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006154574548966637,0.0,0.6688062635635361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1809900754389793,0.0,0.0,16.716666666666672,0.0,0.08049844718999244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001781741612749496,0.0,0.0,0.0,0.009166666666666667,0.0,0.0,0.0
0.0,0.0,0.31454022883497046,0.0,0.0,0.0,9.638666666666664,0.0,0.0,0.0,0.0,0.0,0.0021081851067789193,0.3890758280849634,0.0,0.9063112048297759,0.0,0.1239393092644637,0.0,0.1226162176961321,0.029211869733608852,0.0,0.0,0.0,0.0018257418583505533
0.0,0.0,0.6974333898899117,0.0,0.0,0.08049844718999244,0.0,5.562,0.0,0.0,0.0,0.0,0.0,0.10041580220928047,0.0,0.0,0.0,0.5593669891684961,0.0,1.7926518140218388,0.0022360679774997894,1.5440049384636048,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0030860669992418387,0.0,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913147536845425,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33620293147764,0.0,0.0,0.0
0.0,0.0,0.005039526306789698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.359047619047622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137101396974973,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.21128856368212917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5590169943749475,0.0,0.0
0.0,0.0,0.010606601717798215,0.016858544608470492,0.0,0.0,0.0021081851067789197,0.0,0.0030860669992418383,0.0,0.0,0.0,3.270000000000001,0.06953216681667719,0.057092239485974014,0.016782927833565477,0.002886751345948129,0.0,0.051961524227066326,0.012175615550562024,0.6928203230275509,0.0,0.004082482904638631,0.0404145188432738,0.0
0.003950561531755325,0.0,1.5883333333333336,1.7311637906840125,0.0006154574548966638,0.0,0.38907582808496344,0.10041580220928047,0.0,0.0,0.0,0.0,0.06953216681667719,4.758333333333335,0.001091089451179962,1.9955358511771553,0.0,0.0,0.0,1.8814982132108946,0.0,0.008164965809277261,0.0,0.0,0.0
0.00028736106756903904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.21128856368212914,0.057092239485974014,0.001091089451179962,3.408571428571428,0.0,0.0,0.0,0.07483314773547882,0.0,0.024053511772118192,0.0,1.3587822804681717,0.2645886294933001,0.9487774087891065
0.0,0.0,4.627342739989479,0.0029019050004400466,0.6688062635635361,0.0,0.9063112048297758,0.0,0.0,0.0,0.0,0.0,0.016782927833565477,1.9955358511771553,0.0,6.289999999999999,0.0,0.0,0.0,0.3177585975481851,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002886751345948129,0.0,0.0,0.0,6.904999999999999,0.0,0.0,0.015411035007422441,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.28259216785561014,0.0,0.0,0.001781741612749496,0.1239393092644637,0.5593669891684961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7628571428571425,0.0,0.0,1.2240564879589035,0.46637086713718046,0.0,0.0,0.16837458240482736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051961524227066326,0.0,0.07483314773547882,0.0,0.0,0.0,0.9999999999999998,0.0,0.47,0.0,0.028284271247461898,0.0,0.0
