1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
171.64208092485575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004126226946940308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024042351841717252,0.0,0.0
0.0,175.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04195235392680608,0.0,0.0
0.0,0.0,2.412,0.03577708763999664,0.004,0.003077935056255462,0.33383672135003234,0.4157002124929295,0.0,0.0,0.0,0.0,0.0,4.107225562126071,0.0,0.0,0.0,0.0,0.0,1.2225717429528082,0.0,0.0,0.0,0.0,0.05163977794943224
0.0,0.0,0.03577708763999664,1.02,0.12969194269498777,0.020647416048350558,0.032319734178846586,0.0,0.0,2.2528384873310383,0.22764106515621155,0.0,0.4295673695708276,0.03165869118066518,0.0,0.0,0.0,0.0,0.0,0.0,2.7349999999999994,0.0,0.0015811388300841897,0.0,0.0
0.0,0.0,0.003999999999999999,0.1296919426949878,14.656,0.0333442964427675,0.7725802336270999,0.009036961141150641,0.014301938838683883,0.0005,0.0,0.0,0.0,1.9079856107709747,0.0,0.0,0.0012909944487358058,0.0,0.0,0.0,0.21019038988498018,0.0,0.0,0.0,0.0
0.0,0.0,0.003077935056255462,0.020647416048350554,0.033344296442767506,16.11684210526316,0.20808871985719882,0.046358632497276536,0.29542605677888917,0.000512989176042577,0.0,0.0,0.0,0.0013834289277321493,0.0,0.0,0.0,0.0,0.0,0.0,0.08411910241920596,0.0,0.0,0.0,0.0
0.0,0.0,0.33383672135003234,0.032319734178846586,0.7725802336270999,0.20808871985719882,12.970434782608699,1.2484012964994269,0.3191899331726099,0.0013987572123604706,0.0,0.002211629342323457,0.045707006408018114,0.7437457277254651,0.0,0.0,0.833672032618952,0.0,0.0,0.0,0.0034752402342845797,0.0,0.0,0.0,0.04213504858001923
0.0,0.0,0.4157002124929295,0.0,0.009036961141150641,0.04635863249727653,1.2484012964994269,0.6933333333333335,0.5194460919327842,0.0,0.0,0.0,0.0,0.0487417436675954,0.0,0.0,0.02000000000000001,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.014301938838683883,0.2954260567788891,0.31918993317260985,0.5194460919327842,18.510909090909088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.252838487331038,0.0005,0.000512989176042577,0.0013987572123604708,0.0,0.0,18.524,0.025619594773603198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.22764106515621155,0.0,0.0,0.0,0.0,0.0,0.025619594773603198,7.465454545454545,0.0,0.23132277724583733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964861555014675,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.002211629342323457,0.0,0.0,0.0,0.0,6.904999999999999,0.0,0.017056057308448835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004082482904638631
0.0,0.0,0.0,0.4295673695708276,0.0,0.0,0.045707006408018114,0.0,0.0,0.0,0.23132277724583727,0.0,5.1475,0.0,0.0,0.045961940777125586,0.8103728565707682,0.0,0.0,0.0,0.24984439601924677,0.09999999999999999,0.07714434522374275,0.0,0.0
0.004126226946940308,0.0,4.107225562126071,0.03165869118066518,1.907985610770975,0.0013834289277321493,0.7437457277254651,0.04874174366759541,0.0,0.0,0.0,0.017056057308448835,0.0,5.707272727272728,0.0,0.0,0.06789028582272216,0.0,0.0,0.0574456264653803,0.007035264706814484,0.0,0.0009534625892455924,0.0,0.10270581701386175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.0,0.5938574464184707,0.0,0.0,0.0,0.20506096654409883,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045961940777125586,0.0,0.0,2.3550000000000004,0.0,0.0,0.0,0.0,0.0,0.19091883092036782,0.05533985905294664,0.06363961030678929,1.3798671433632057
0.0,0.0,0.0,0.0,0.0012909944487358058,0.0,0.833672032618952,0.020000000000000007,0.0,0.0,0.0,0.0,0.8103728565707681,0.06789028582272218,0.0,0.0,9.043333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.11713240371477057,0.2913147536845425,0.004364357804719848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938574464184706,0.0,0.0,0.0,1.1733333333333336,0.0,0.0,0.008164965809277261,0.8398412548412548,0.008164965809277261,0.0
0.0,0.0,1.222571742952808,0.0,0.0,0.0,0.0,3.8300000000000005,0.0,0.0,0.0,0.0,0.0,0.05744562646538029,0.0,0.0,0.0,0.0,0.0,10.945,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.735,0.2101903898849802,0.08411910241920596,0.0034752402342845793,0.0,0.0,0.0,0.29648615550146756,0.0,0.24984439601924674,0.007035264706814485,0.0,0.0,0.0,0.0,0.0,0.0,6.695555555555556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.19091883092036782,0.0,0.0,0.008164965809277261,0.0,0.0,0.9999999999999998,0.07602631123499284,0.0,0.07348469228349534
0.0002404235184171725,0.04195235392680612,0.0,0.0015811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07714434522374275,0.0009534625892455924,0.20506096654409878,0.05533985905294663,0.0,0.11713240371477057,0.8398412548412547,0.0,0.0,0.07602631123499284,4.164000000000001,0.26161995336747534,0.025560386016907754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363961030678927,0.0,0.29131475368454246,0.008164965809277261,0.0,0.0,0.0,0.2616199533674754,0.9699999999999999,0.004082482904638631
0.0,0.0,0.05163977794943224,0.0,0.0,0.0,0.04213504858001923,0.0,0.0,0.0,0.0,0.004082482904638631,0.0,0.10270581701386174,0.0,1.3798671433632057,0.0,0.004364357804719848,0.0,0.0,0.0,0.07348469228349534,0.025560386016907757,0.004082482904638631,1.7866666666666673
