1,2,3,4,5,6,7,8,9,10,11,12,13,14
17.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.363279649389863,0.0,0.0
0.0,164.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.13665650368716442,0.0,0.1932614809008768,0.0,0.0,0.0
0.0,0.0,181.69749999999993,0.0,0.0,0.0,0.0,0.0,0.003127716210856121,0.0,0.004423258684646914,0.0,9.976372140560738,0.0
0.0,0.0,0.0,21.464137931034482,0.5816770071401866,0.0,6.424398321485322,0.0,0.0,0.0,0.0,1.398690890403077,0.0,0.0
0.0,0.0,0.0,0.5816770071401864,32.258039215686274,0.0,0.0,0.0,0.0,0.0,0.0,1.0935893112587312,0.0,0.00485071250072666
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.424398321485323,0.0,0.0,58.490249999999996,0.0,0.0,0.0,0.0,2.4537970576231456,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13665650368716428,0.003127716210856121,0.0,0.0,0.0,0.0,0.0,5.462499999999999,0.06999999999999998,1.8879751057680818,0.0,0.014999999999999998,0.0551135192126215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.9999999999999998,0.3252691193458118,0.0,0.009999999999999998,0.12247448713915893
0.0,0.193261480900877,0.004423258684646914,0.0,0.0,0.0,0.0,0.0,1.8879751057680818,0.3252691193458118,1.7400000000000002,0.0,0.021213203435596423,0.09526279441628827
3.3632796493898627,0.0,0.0,1.3986908904030768,1.0935893112587314,0.0,2.4537970576231443,0.0,0.0,0.0,0.0,1.726666666666667,0.0,0.009428090415820637
0.0,0.0,9.976372140560741,0.0,0.0,0.0,0.0,0.0,0.014999999999999998,0.009999999999999998,0.021213203435596423,0.0,0.9899999999999998,0.024494897427831785
0.0,0.0,0.0,0.0,0.00485071250072666,0.0,0.0,0.0,0.05511351921262152,0.12247448713915891,0.09526279441628827,0.009428090415820637,0.024494897427831785,1.9600000000000006
