1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.9666666666666669,0.011430011430017147,0.0,0.0,0.0,0.0,0.44631827208842845,0.0,0.16000000000000006,1.6207457131415364,0.9699484522385714,0.0,0.0,0.29393876913398137
0.011430011430017147,181.81225806451621,0.0,0.0,0.0,0.0,0.0,0.0,0.0025400025400038103,0.0,0.006599120175960899,0.0,0.0,0.0010369516947304252
0.0,0.0,59.36487804878045,0.0,0.0,0.003950918386598358,0.0,0.0,0.0,0.0,0.0,0.018405254345807753,5.954095960832458,0.0
0.0,0.0,0.0,31.88521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547109927817028,0.4578040516306524,0.0
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003950918386598358,0.0,0.0,18.753000000000007,0.0,0.0,0.0,0.0,0.0,1.551085820392354,0.0008451542547285166,0.0
0.44631827208842784,0.0,0.0,0.0,0.0,0.0,164.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.16000000000000003,0.0025400025400038107,0.0,0.0,0.0,0.0,0.0,0.0,1.9600000000000006,0.0,0.0692820323027551,0.01924500897298753,0.0,0.12247448713915891
1.6207457131415364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.369999999999998,1.2232947314527272,0.0,0.0,0.08999999999999998
0.9699484522385714,0.006599120175960899,0.0,0.0,0.0,0.0,0.0,0.0,0.0692820323027551,1.2232947314527272,0.0,0.0,0.0,0.0848528137423857
0.0,0.0,0.018405254345807757,4.547109927817028,0.0,1.5510858203923537,0.0,0.0,0.01924500897298753,0.0,0.0,4.224444444444444,1.3795703264836792,0.0
0.0,0.0,5.954095960832458,0.4578040516306523,0.0,0.0008451542547285166,0.0,0.0,0.0,0.0,0.0,1.3795703264836792,21.225714285714282,0.0
0.29393876913398137,0.0010369516947304252,0.0,0.0,0.0,0.0,0.0,0.0,0.12247448713915893,0.08999999999999998,0.0848528137423857,0.0,0.0,0.9999999999999998
