1,2,3,4,5,6,7,8,9,10,11,12,13,14
59.36487804878045,0.0,0.0,0.0,0.0062655150052544385,0.0,0.0,0.0,0.0,0.0,0.0,5.954095960832458,0.012251277836633778,0.0
0.0,181.69749999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.976372140560738,0.0,0.0,0.0,0.007223151185146153
0.0,0.0,164.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155946767611899
0.0,0.0,0.0,32.13951219512196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297206652726831,5.7049933857066675,0.0
0.0062655150052544385,0.0,0.0,0.0,19.37142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.00329914439536929,0.3946083513000592,0.0
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.0,0.0,0.0,2.2800000000000007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.009999999999999998,0.12247448713915893,0.0,0.0,0.3464101615137755
0.0,9.97637214056075,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.9899999999999998,0.024494897427831785,0.0,0.0,0.034641016151377546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12247448713915891,0.024494897427831785,1.9600000000000006,0.0,0.016012815380508718,0.14142135623730953
5.954095960832459,0.0,0.0,0.297206652726831,0.00329914439536929,0.0,0.0,0.0,0.0,0.0,0.0,21.225714285714286,1.4780816197779048,0.0
0.012251277836633778,0.0,0.0,5.70499338570667,0.39460835130005917,0.0,0.0,0.0,0.0,0.0,0.016012815380508718,1.478081619777905,8.113846153846154,0.0
0.0,0.0072231511851461525,0.31559467676119013,0.0,0.0,0.0,0.0,2.280000000000001,0.3464101615137755,0.034641016151377546,0.14142135623730953,0.0,0.0,2.4433333333333342
