1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
163.12533333333351,0.0,0.006241877839323593,0.0,0.0,0.0,0.0,0.0011769797726729995,0.0,0.0,0.0,0.0,0.0,0.0,0.003236694374850748,0.008257228238447704,0.002752409412815901,0.0011009637651263606,0.007945521577046604,0.007156264473321344,0.0,0.0,0.007706746355884524,0.0,0.02002271437415744,0.0
0.0,182.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006241877839323592,0.0,8.025714285714287,0.0,0.0,0.061721339984836775,0.2346222901764004,0.0,0.30594584021172305,1.1097697637669846,0.0,0.0033806170189140668,0.0,0.0,0.0,0.001889822365046136,0.0,0.0,0.002182178902359924,0.013228756555322952,0.0,0.8549912280251768,0.0,0.0,0.004364357804719848,0.04913538149119953
0.0,0.0,0.0,18.549,0.0,0.0019364916731037089,0.0,0.0,0.0,0.0,0.0,0.0007071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017320508075688774,0.0,0.0,0.0,1.486270500279138
0.0,0.0,0.0,0.0,16.680000000000003,0.12247448713915896,0.0,0.0,0.0,0.0,0.0,0.08124380318249237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666
0.0,0.0,0.06172133998483678,0.0019364916731037089,0.12247448713915894,5.3916666666666675,0.0,0.0,0.4801701087461957,0.4240916764097121,0.0,0.06390096504226939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723530796594744,0.0,5.1138800093471115,0.0,0.008164965809277261
0.0,0.0,0.23462229017640043,0.0,0.0,0.0,13.138666666666657,0.0,0.0,0.0,0.0,0.000816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006390096504226937
0.0011769797726729992,0.0,0.0,0.0,0.0,0.0,0.0,5.008571428571428,0.20079840636817814,0.0,0.0,0.5175339878417924,0.1049262779742225,0.0,0.08142857142857142,0.13095800853708794,0.010690449676496974,0.0,0.12961481396815722,0.0,0.0,0.0,0.07216053531635457,0.0,0.18979312045337307,0.1737198072430758
0.0,0.0,0.305945840211723,0.0,0.0,0.4801701087461957,0.0,0.2007984063681781,4.532,0.2899137802864845,0.0,0.017,0.0,0.020124611797498106,0.0,0.0,0.0,0.0,0.0,0.0,3.1450296103534536,2.5295064077140945,0.0,0.0,0.0,0.0033541019662496844
0.0,0.0,1.1097697637669846,0.0,0.0,0.4240916764097121,0.0,0.0,0.28991378028648446,14.526,0.0,0.20081832585697945,0.0,0.015811388300841896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5842784724199012,0.0,0.0,0.0,0.037156762506978455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.16302935756657885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1558463834617128,0.0
