1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535129821823077,0.0,0.1388044187577134,0.0,0.0,0.0,0.025927248643506748,0.028577380332470412,0.35925849560819945,0.0,0.046666666666666676,0.08981462390204988,0.04898979485566357
0.0,163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07101567735694
0.0,0.0,182.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.349090909090909,0.0,0.0,1.0296693349779529,0.017126976771553504,0.9761429780705098,0.0,4.123636363636364,0.0,0.0018181818181818184,0.0,0.0,0.0,0.0,0.7613161450588531,1.7055491724948828,0.0,0.0,0.0,1.0590148441789602,0.0,0.0,0.3731012536223182
0.0,0.0,0.0,0.0,16.680000000000003,0.0,0.12247448713915896,0.0,0.0,0.0,0.0,0.0,0.08172694126965067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,19.29714285714286,0.0006299407883487122,0.0,0.000545544725589981,0.0,0.003289758474798845,0.01447493728911492,0.12435287034739634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0296693349779529,0.12247448713915894,0.0006299407883487122,6.393333333333334,0.0,0.18114364695824509,0.0,1.810407621939258,0.0,0.005222329678670935,0.0,0.0,0.0,6.750771560841522,0.08082903768654762,0.0,0.0,0.0,0.0,0.013907589749182962,0.0,0.0,0.0
0.0,0.0,0.0,0.017126976771553504,0.0,0.0,0.0,13.138666666666657,0.0,0.0,0.0,0.0007784989441615228,0.004670993664969137,0.0,0.0,0.0,0.0,0.0,0.271969497200343,0.0,0.0009128709291752766,0.0,0.0,0.0,0.0,0.0036514837167011065
0.0,0.0,0.0,0.9761429780705096,0.0,0.000545544725589981,0.1811436469582451,0.0,9.088750000000001,0.0,0.7017676545047449,0.0,0.012060453783110546,0.0,0.0,0.0,0.0,0.25125,0.0025,0.0,0.15114407447862452,0.0,0.020073876713674155,0.0,0.0,0.0017677669529663686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188210836886306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.123636363636364,0.0,0.0032897584747988455,1.8104076219392577,0.0,0.7017676545047449,0.0,6.68,0.0,0.0790909090909091,0.0,0.0,0.0,0.0,0.622620926553082,0.004020151261036848,0.0,0.0,0.0,0.749818478830825,0.0,0.0,0.040508136107565984
0.0,0.0,0.0,0.0,0.0,0.01447493728911492,0.0,0.0007784989441615229,0.0,0.0,0.0,7.652727272727273,0.3309090909090909,0.0,0.0,0.0,0.0,0.0,0.001005037815259212,0.0,0.27822693484407157,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0018181818181818184,0.08172694126965067,0.12435287034739634,0.005222329678670936,0.004670993664969137,0.012060453783110546,0.0,0.07909090909090909,0.33090909090909093,7.150909090909091,0.0,0.0,0.0,0.0,0.0030151134457776364,0.051256928578219826,0.0,0.8943770051117856,0.0,0.2275740586119386,0.0,0.0,0.0021320071635561044
0.35351298218230764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
