1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.4251219705788536,0.4241283712875451,0.42339544272821555,0.4239699935801711,0.4244453447379098,0.4236701085917854,0.42306280731752754,0.4237117437087873,0.4244203099416582,0.42349529592977736,0.4244203099416582,0.42475425643818177,0.42236531582183806,0.42470414388878014,0.4245788942926688,0.4240616770836638,0.42375338384867434,0.4244203099416582,0.4232374009090478,0.42300462909123465,0.423112682182165,0.4242117571579801,0.4247459038420899,0.42504672450468645,0.42544822618059436,0.42368676203589806,0.42446203560984846,0.42412003380765856,0.42468744131998953,0.4237200713349048,0.4233288899790973,0.42427013924731294,0.4237617124794779,0.4242951631636457,0.42465403860357215,0.4228799945095518,0.4232290849240157,0.42348697372582467,0.42371174370878717,0.42452046001151084,0.42252295826154246,0.42415338493491017,0.4246707395582731,0.4237450554188224,0.4251136090954469,0.42384500984146123,0.4245872428537556,0.4230544955413528,0.4232124535554269,0.4241116965290441,0.4228301532902192,0.42439527695921914,0.4248043762533569,0.42468744131998953,0.4230129396654656,0.4247459038420899,0.422705581761565,0.4233039360079689,0.42170234857925876,0.4240450055450503,0.4242451171436103,0.4251888697240964,0.4254063813414867,0.424436999604279,0.42438693303477487,0.4231209953609371,0.42027303570430097,0.424261798344685,0.4230544955413528,0.423870002969845,0.424036670077557,0.42151198157107905,0.4236035028499151,0.4239783274382745,0.4242451171436103,0.4242784803513441,0.4244203099416582,0.4247208472647033,0.4240866859007607,0.42471249547584644,0.424796022446193,0.42340376272465635,0.4226640679217933,0.4249464218673686,0.423728399161945,0.4241867392829821,0.42215800140927984,0.4241700617063145,0.4246707395582731,0.4238616717260065,0.4229547698518671,0.42435355935197977,0.4244203099416582,0.42379502901235544,0.4240783494271619,0.4232623500671825,0.4228467662293331,0.4249798528472567,0.4237617124794779
0.5354895628210069,0.5342380112971052,0.5333148042624748,0.534038516528188,0.5346372754756433,0.5336607772146714,0.5328958120602941,0.5337132213886833,0.5346057412971538,0.533440580747698,0.5346057412971538,0.5350263849613367,0.532017242045224,0.5349632624952493,0.5348054963572776,0.5341540023477902,0.5337656718895915,0.5346057412971537,0.5331157325830262,0.5328225299551119,0.532958635135338,0.5343430453023905,0.5350158639148156,0.5353947818166168,0.5359005189268656,0.5336817541251219,0.5346582995307054,0.534227509291167,0.5349422237066693,0.5337237109826766,0.5332309734915518,0.534416584196301,0.5337761627491014,0.5344481046702931,0.5349001491792414,0.5326655384978912,0.5331052576523063,0.533430097983539,0.5337132213886833,0.5347318917218163,0.5322158106607308,0.5342695188361626,0.5349211859346914,0.5337551812832032,0.5354790305798999,0.5338810852679067,0.53481601232125,0.5328853424311099,0.5330843085484936,0.534217007538754,0.5326027578029426,0.5345742094033678,0.5350895165794939,0.5349422237066693,0.532832998070311,0.5350158639148155,0.532445845768196,0.5331995411215146,0.5311821592608409,0.5341330026452541,0.534385066005523,0.5355738299173189,0.5358478105839645,0.5346267638289423,0.5345636992797747,0.5329691065312536,0.5293817768305858,0.53440607787903,0.53288534243111,0.5339125669609689,0.5341225031741544,0.5309423703225113,0.5335768796933391,0.5340490139720776,0.5343850660055232,0.5344270907672624,0.5346057412971538,0.5349843023005046,0.5341855038025741,0.5349737822707878,0.5350789940074895,0.5333252842460208,0.5323935543566745,0.5352684392158474,0.5337342008297549,0.534311532438148,0.5317561059199936,0.5342905251299948,0.5349211859346914,0.5339020728100438,0.5327597265618759,0.5345216613235022,0.5346057412971538,0.5338181287185407,0.53417500306417,0.5331471588905493,0.5326236836927316,0.5353105493443373,0.5337761627491014
0.0020313339128982246,0.0016701642160198739,0.0022935853420758628,0.0004504815036795559,0.002655749512581607,0.004849732651095552,0.0035865236845872474,0.0014315462075711054,0.0009641243609847641,0.0017051190515853412,0.0014361480956725185,0.0004544589484357016,0.0035798100383090956,0.0017134517726508443,0.0023027534884837698,0.003006414771193301,0.0020212768617501645,0.002026177764032212,0.0017033413530286971,0.0030756522527295915,0.004175916906480205,0.0020639686549463084,0.0041930318653834965,0.0018339261242624185,0.001403430226204177,0.0030031261773775715,0.001672445207453182,0.00418647320884536,0.004861378013014992,0.004182281897003246,0.004845826737004479,0.004188046203187697,0.002650103213982246,5.88487494544168e-05,0.002657473170099009,0.003584764035135678,0.002488634090784958,0.0041798392059113065,0.0020602658468968126,0.002302300800717756,0.0048366012729325145,0.002024216267265975,0.004192244199103967,0.002139106281322848,0.0008894039662978579,0.002297068118421104,0.0018306804017173552,0.0022909440394485213,0.004176962436915543,0.002535040592281883,0.002642409221663046,0.0018293243779664214,0.0013992852976278222,0.002146192328806099,0.002290622107934223,0.0025401703741757564,0.004171650794207117,0.004177921105572741,0.0035734287023527628,0.002298617476203485,0.0014350102801580485,0.002543753300948089,0.0023091639936891205,0.0023016542366709057,0.0004132626304125427,0.0011136187031527108,0.004810846510755503,0.002654233554652179,0.002133913779954015,0.001707701948154683,0.001826791222532972,0.0011039014453890256,0.00249164125482383,0.0015905181838841678,0.0013563596027343237,0.0018284993409217454,0.0023015249426000684,0.002067738679428923,0.0018271445282300623,0.002657955980779714,0.0020289386850551546,0.0030791987214040385,0.002287919414119249,0.0026598880403636694,0.002649828070532232,0.004187172233048137,0.0013822486649422744,0.0012772385562264386,0.0020280180445257645,0.0024937147564017075,0.0035854837789630004,0.000885073412048631,0.0012001362283286412,0.0030826752854329754,0.002062980715081218,0.0018213215200765733,0.0030742495754112376,0.00183345375100071,0.003593250937992211
0.0011450240117341559,0.0011423478502432755,0.0011403737796061469,0.0011419212755413852,0.0011432015869044401,0.0011411135649636592,0.0005898653269264174,0.00043391611079496485,0.0005924398010192836,0.001140642724335776,0.0004350985561233656,0.001144033610038496,0.0005885425495308328,0.0011438986368394496,0.0011435612894310995,0.0005917596616329247,0.0008269590766977237,0.001143134158154997,0.000825804298314787,0.0005897549931902631,0.0011396121920213928,0.001142572441844028,0.0011440111131464335,0.0011448213438701711,0.0011459027489526706,0.0005910486434290985,0.0011432465421184004,0.0011423253940652182,0.0011438536501211746,0.0011412481346742907,0.001140194526353995,0.001142729688231577,0.0005911907853092061,0.0011427970876770343,0.0011437636832057905,0.0008250044168606447,0.00043311065662739564,0.0005906697492603516,0.0005910960206263919,0.0011434039024700276,0.0011380238289252975,0.0011424152220302832,0.0011438086655766744,0.0011413154268350744,0.001145001490904989,0.0011415846441936706,0.0011435837754552745,0.0005898495638243452,0.0011398809163545836,0.0011423029384292672,0.0011388512283740753,0.0011430667342908788,0.0011441686028071858,0.0011438536501211746,0.001139343545410501,0.0011440111131464335,0.0011385157072734053,0.001140127315299033,0.0005872852466276193,0.0011421233128551405,0.00035615551943100557,0.0011452041979700335,0.0011457900440141793,0.0011431791101117793,0.000828376970291581,0.0008255437807660684,0.0011319638848836474,0.0011427072228347042,0.0011394554720551172,0.0003555722394939938,0.0011421008620972652,0.0004302451787879643,0.0005908907442004001,0.00023781022084769967,0.00114266229366826,0.0005921708242973422,0.001143134158154997,0.0011439436257316563,0.0008277050122222904,0.0011439211310138016,0.0011441461026532205,0.0003548472640068874,0.0005891091263667462,0.001144551188629752,0.0011412705648533605,0.0011425050586703093,0.0011370408537134573,0.00043468094540033723,0.0011438086655766741,0.000591380355838173,0.0005896604362312116,0.00023832960580440367,0.001143134158154997,0.0011414500257702226,0.0011422131213061366,0.0005902437553951909,0.001138895973683674,0.0011446412316700012,0.0008269777163116971
0.00029994545281296765,0.0008884927724114366,0.0008869573841381142,0.00041644485808367304,0.00037777921815546767,0.0002981436608626038,0.00037590606293125614,0.0006125551506010812,0.00029907467687197153,0.00029792671458945023,0.0006137571666638078,6.336318875109788e-05,0.0008847994046843831,0.0008896989397640164,6.320545346846512e-05,0.00041657429600308637,0.0003768417027323675,0.0003777452993199307,0.0006117504725934722,0.0001795536075239038,0.0008863650382388611,0.0002988158583821948,6.335567573224532e-05,0.0008904166007879111,0.0001427750495383915,0.00021957721729627992,0.00041713951845504947,0.00037733846490025047,0.000889663950094247,0.00037679656868515907,0.0003762665697213391,0.0008887897575134492,0.0008877246707635327,0.0003775757419990427,0.00014197027605911155,0.0006111441662057477,0.0001405263288560978,0.00021935202083513743,0.0006125551506010812,0.000889314146365577,0.0003751746389100356,0.0002594233001651695,0.0006141819969870565,0.0003768304188121955,0.000299935076032234,0.00037696584382578913,0.0006140403526701827,0.00037589480157461245,0.0006117081517512081,0.00029869168098973554,0.0002971012582688949,0.0003777113829418695,0.00037826565834066743,0.0003781072269824266,6.179690377839522e-05,0.0003781864359622911,0.00029694666232274236,0.00037623276039314667,0.000609146400494162,6.272522957377096e-05,0.00014155590399436618,0.0008907143761989149,2.455832263071059e-05,0.0008891393078647174,0.0001416996101809797,0.0003759849000288222,0.0006067217054485059,6.292023102874938e-05,6.183428258559982e-05,0.00041630369226792167,0.0006131063576673313,0.00029546537881623415,0.0008873932425405972,0.00014128555818991007,0.0008887373395197581,0.0006135165660850352,0.0008891043452316644,0.0008897339311246216,0.0003772932829000374,0.00037814117204766656,0.0008898914131747271,0.00041564545861644736,0.0001399537806170083,0.0006146496661312657,0.0006125834050130173,0.0006133609359792424,0.00013944096863177224,0.0008885801083178815,0.0002993854654120452,0.0002590778830109616,0.00029725591010196104,0.0006136439305578972,6.306280952809434e-05,0.00037689812641737057,0.0008883879832381065,0.00014056003739773155,0.0003756133558500376,0.0006147063786486762,0.00014106605592231172
0.004325646266551256,0.0036864372322742913,0.004308078722956556,0.004313924818711901,0.004318761550527885,0.004310873467640491,0.004304694134010454,0.004311297107915237,0.004318506819696657,0.004309094736379598,0.004318506819696657,0.0043219047490343195,0.004297597108467004,0.0043213948502823655,0.00432012042673971,0.004314857704876424,0.0036829632354181286,0.004318506819696657,0.004306470636213564,0.004304102166422857,0.0043052016143030405,0.004316384780299662,0.004321819760775417,0.004324880632398425,0.004328965940487867,0.004311042917617996,0.00431893138133618,0.0043154514886908244,0.00432122490045777,0.0043113818421028766,0.004307401544003982,0.004316978822208181,0.004311805543708589,0.004317233442335464,0.004320885025444097,0.004302834000695725,0.004306386020474795,0.0043090100573628725,0.004311297107915237,0.00431952585377566,0.004299201131495569,0.00368666896625602,0.0043210549588452146,0.004311636056932503,0.004325561187863292,0.0043126531002872,0.004320205373942149,0.00430460956109711,0.004306216795117317,0.004315366656288343,0.0043023268627465075,0.004318252107321098,0.004322414721716035,0.004321224900457771,0.004304186727106338,0.004321819760775417,0.004301059338588421,0.004307147635574126,0.004290851369652789,0.004314688070786087,0.004316724220524539,0.004326326970109016,0.004328540166275789,0.004318676638200056,0.004318167207296826,0.004305286201487913,0.0042763080095604466,0.004316893952931106,0.00430460956109711,0.004312907407144914,0.004314603256811892,0.004288914371814061,0.0043101957494829,0.004314009616310439,0.00431672422052454,0.0043170636935345496,0.004318506819696656,0.004321564808319591,0.004315112171367907,0.004321479828274362,0.00432232972113439,0.0043081633795116914,0.0043006369323181125,0.0043238600459346195,0.004311466578334918,0.004316130221643391,0.004295487669584173,0.004315960526115425,0.0043210549588452146,0.004312822636146707,0.004303594845118503,0.004317827627702321,0.004318506819696657,0.0043121445417986185,0.004315027347156517,0.004306724495670867,0.00430249590058277,0.004324200208531116,0.004311805543708588
0.006043182284152488,0.006029058098506175,0.0060186393923657745,0.006026806732023978,0.006033563930884545,0.006022543815085979,0.006013910922514604,0.006023135665469815,0.0060332080569291515,0.006020058822883261,0.005285837143673541,0.005290223074892685,0.006003995960358313,0.006037242805541538,0.0060354623608863565,0.00528112699080635,0.006023727587254834,0.0060332080569291515,0.0060163928005924775,0.0021268660030816376,0.006014619902335128,0.006030243443065703,0.003086298053338388,0.006042112648203681,0.0021478315499666146,0.006022780546672199,0.00603380119451378,0.006028939579788651,0.006037005375639532,0.006023254044114312,0.006017693333534974,0.006031073354555546,0.006023845980181114,0.00528419351163555,0.0060365305502527835,0.00601131220685432,0.005270192029715779,0.006019940521315775,0.0052765310937705374,0.0060346317074807,0.006006236874883514,0.006029413671826494,0.006036767957210225,0.006023609197185115,0.006043063424220775,0.005278281362444814,0.006035581037125058,0.0060137927691797845,0.006016038169649191,0.006028821063932243,0.006010603705307619,0.006032852208757416,0.006038667625926812,0.006037005375639532,0.005267353256896739,0.006037836430495067,0.006008832899498528,0.002129433993206979,0.005994571766426689,0.006027873040068797,0.006030717661026928,0.0060441332670640655,0.0060472252322970555,0.006033445303367724,0.006032733598429388,0.006014738075608112,0.005974253836885917,0.005283755310299037,0.0060137927691797845,0.006025385348217158,0.006027754549957788,0.005991865666504938,0.006021597002954051,0.00602692519925723,0.006030717661026928,0.006031191924790914,0.0060332080569291515,0.006037480246917073,0.0020968335016341043,0.006037361524795063,0.006038548875114219,0.006018757662553095,0.0060082427730914776,0.0060406868288792465,0.006023372425614958,0.0060298878096488534,0.006001048950154357,0.006029650735014194,0.006036767957210224,0.005278500193546076,0.0060123751512684955,0.006032259185760596,0.002257018179427116,0.0060243195804539525,0.00602834702911572,0.006016747457187239,0.006010839861108279,0.006041162056036118,0.0021333616186400154
-7.569029354217018e-06,-7.58680845020589e-06,-7.599923201115322e-06,-7.589642401967461e-06,-7.581136645234557e-06,-7.595008432358956e-06,-7.605875255376685e-06,-7.594263429068231e-06,-7.581584608562944e-06,-7.598136465083108e-06,-7.581584608562941e-06,-7.575609094219513e-06,-7.618355908655885e-06,-7.576505789531044e-06,-7.578746959197035e-06,-7.588001851472453e-06,3.170382940660439e-05,-7.581584608562943e-06,-7.602751142618319e-06,-7.606916274909177e-06,-7.6049828131078775e-06,-7.585316374469174e-06,-7.57575855246588e-06,-7.570375779468233e-06,-7.563191457882959e-06,-7.594710441826942e-06,-7.580837984982952e-06,-7.5869576379685025e-06,3.177371250336596e-05,-7.594114417625288e-06,-7.601114071242996e-06,-7.584271707087308e-06,-7.593369306479452e-06,-7.583823938440133e-06,3.177121342238307e-05,-7.60914643973584e-06,-7.602899945760009e-06,-7.59828537950385e-06,-7.594263429068233e-06,-7.57979256048e-06,-7.615535113500392e-06,-7.586360865307802e-06,-7.577103514190996e-06,-7.593667361724536e-06,-7.569178971489692e-06,-7.591878814480036e-06,-7.578597573151544e-06,-7.606023983206648e-06,-7.603197541280812e-06,-7.587106822129635e-06,-7.610038279968078e-06,-7.582032539435643e-06,-7.574712268896932e-06,-7.576804659081763e-06,-7.606767568586351e-06,-7.575758552465885e-06,-7.61226731654731e-06,-7.601560588316706e-06,-7.630218797796814e-06,-7.5883001657807335e-06,-7.584719443299944e-06,-7.567832285805995e-06,-7.563940213863003e-06,-7.5812859699504235e-06,3.175122946541783e-05,-7.6048340601803595e-06,-7.655794390517426e-06,-7.584420956095179e-06,-7.606023983206645e-06,-7.591431596740968e-06,-7.588449317534334e-06,-7.633625154203406e-06,-7.596200250719212e-06,-7.5894932790116795e-06,-7.584719443299942e-06,-7.5841224544755915e-06,-7.58158460856294e-06,-7.576206905537797e-06,-7.587554353005395e-06,-7.576356349339802e-06,-7.574861748813773e-06,-7.599774326194978e-06,-7.613010149748405e-06,-7.572170557536625e-06,-7.593965402587115e-06,-7.585764035014943e-06,-7.622065515610108e-06,-7.586062457365916e-06,-7.577103514191001e-06,-7.591580672918062e-06,3.16440797435184e-05,-7.582779018775984e-06,-7.581584608562941e-06,-7.592773152837608e-06,-7.587703522761874e-06,-7.602304711666528e-06,-7.609741014217445e-06,-7.571572356022561e-06,-7.593369306479453e-06
0.00019083733528902597,0.0001903913083738793,0.00019006229660102449,3.308150125554052e-05,3.3186652691530716e-05,3.301516432410085e-05,0.00018991297650046126,7.231935179916084e-05,0.00019052235969249957,0.00019010712072262936,3.318111479658145e-05,0.0001906722683397494,0.00018959987243236782,0.00019064977280657493,3.321619490938409e-05,0.0001903613693327834,0.00019022297643962638,0.00019052235969249957,-6.34853044681535e-06,0.00018988686028336132,0.00018993536533689883,3.313498127123602e-05,3.325313874271615e-05,3.3319682652692164e-05,3.340849799917211e-05,0.00019019306989491157,0.0001905410903530668,3.3114691340638113e-05,-6.11031079204283e-06,0.00019020802244571516,0.00019003242105899922,3.314789585118288e-05,0.0001902267151636142,0.00019046618127950579,-6.115798351915879e-06,3.284038483952319e-05,0.00018998761855035863,3.297465344320333e-05,7.231935179916084e-05,0.00019056731707833792,0.00018967063815421628,0.00019040253700504725,0.0001906347775961124,0.00019021923780584578,0.0001908335818174982,0.0001902641073656118,0.00019059729590921242,0.00018990924534251956,0.00018998015272576397,-6.204896932057372e-06,3.2829359567576336e-05,3.317557730286183e-05,-6.091100155396123e-06,0.00019064227502019578,0.0001898905909017502,0.00019066851885773898,3.2801803360111094e-05,0.00019002121921650553,0.00018930226630821132,0.0001903538854758568,0.00019044371561137676,3.335112629955567e-05,7.279068302625929e-05,0.00019052985168529655,0.00019050737679250705,0.00018993909712446678,3.226370493146632e-05,0.00019045120380578408,0.0001899092453425196,-6.244603519403974e-06,0.0001903501436828776,-6.631990684148904e-06,0.00019015569483012796,0.00019032395366075467,-6.182977947936903e-06,0.0001904586923618184,0.00019052235969249957,0.0001906572709552761,3.310731451985944e-05,7.259769186979744e-05,3.3264225374368316e-05,-6.3211997228006666e-06,3.279262017039041e-05,-6.067764214634422e-06,0.00019021176080889342,-6.192568545343872e-06,7.188720792929116e-05,0.00019041002321097463,3.3236511808606826e-05,0.0001902715868888253,-6.3949624444076646e-06,0.00019049239533980837,3.3181114796581434e-05,0.0001902416709617038,0.00019036885355102283,-6.344431678399768e-06,-6.412705802096239e-06,0.0001907735386116669,0.0001902267151636142
0.0026718856866509593,0.004315536323141263,0.004308078722956556,0.004313924818711901,0.0036893737700243816,0.003682191748294455,0.004304694134010454,0.004311297107915237,0.004318506819696657,0.004309094736379598,0.004318506819696657,0.0043219047490343195,0.004297597108467004,0.0026686331974760374,0.003690611013423179,0.004314857704876424,0.004311720799298197,0.004318506819696657,0.004306470636213564,0.00367602654526868,0.0043052016143030405,0.004316384780299662,0.003692158240315325,0.003694945133762413,0.002674425358812,0.004311042917617996,0.0026667485534954288,0.002664086308153393,0.0036916166258586067,0.002660972879442608,0.0036790305960400964,0.0036877506134585275,0.004311805543708589,0.004317233442335464,0.004320885025444097,0.004302834000695725,0.004306386020474795,0.0043090100573628725,0.004311297107915237,0.0036900696605990783,0.004299201131495569,0.00368666896625602,0.0026683731680764056,0.002661167363099152,0.002671820598338238,0.0043126531002872,0.003690688357013824,0.00430460956109711,0.0036779518938547867,0.004315366656288343,0.0043023268627465075,0.003688909927005293,0.0036926999463882688,0.0036916166258586076,0.004304186727106338,0.004321819760775417,0.004301059338588421,0.004307147635574126,0.004290851369652789,0.0036856649068646437,0.004316724220524539,0.0036962620099938825,0.0036982771032921234,0.0036892964581867246,0.004318167207296826,0.004305286201487913,0.0042763080095604466,0.0036876733408181587,0.00430460956109711,0.004312907407144914,0.004314603256811892,0.003662198207956917,0.0043101957494829,0.004314009616310439,0.00431672422052454,0.0043170636935345496,0.0036891418401129835,0.004321564808319591,0.004315112171367907,0.0036918487351232355,0.0036926225541963824,0.0043081633795116914,0.0043006369323181125,0.003694015899845255,0.004311466578334918,0.004316130221643391,0.0036681831307950963,0.004315960526115425,0.003691461895695192,0.004312822636146707,0.004303594845118503,0.004317827627702321,0.0036891418401129843,0.0043121445417986185,0.002663761824343359,0.004306724495670867,0.00430249590058277,0.003694325614536977,0.004311805543708588
