1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
179.12883977900552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,167.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,11.528749999999999,0.9050269501444719,0.40077089177272807,0.0,0.0,0.0,0.0,0.002867696673382022,0.019391793797033496,0.005590169943749474,0.0,0.010606601717798212,0.20875,0.000944911182523068,0.05916666666666666,0.024999999999999998,0.009999999999999998
0.0,0.0,0.9050269501444721,29.72439024390244,0.0,0.0,0.0,0.0,0.10049268872811036,0.0007165743639000186,0.0,0.0,0.0,0.0,0.0,2.3026874921298255,0.32848547917236803,0.0,0.003644054444067475
0.0,0.0,0.400770891772728,0.0,10.89846153846154,0.0,0.0052048343876961636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,14.606249999999996,0.0,0.0,0.0,0.0,0.10614455552060441,0.0,9.451370359194833,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005204834387696163,0.0,20.19913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0832331358572787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454999999999999,0.0,0.0,0.0,0.7368106948192322,0.0,0.0,0.33941125496954283,0.0,0.001178511301977579,0.0,0.0
0.0,0.0,0.0,0.10049268872811036,0.0,0.0,0.0,0.0,6.767499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.12160386507015308,0.0,0.0,0.0
0.0,0.0,0.0028676966733820223,0.0007165743639000186,0.0,0.0,0.0,0.0,0.0,17.962105263157884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.019391793797033496,0.0,0.0,0.1061445555206044,0.0,0.0,0.0,0.0,4.133333333333334,0.0,0.0,0.1096965511460289,0.0,0.0,0.3497327021640427,0.187794213613377,0.0
0.0,0.0,0.005590169943749475,0.0,0.0,0.0,0.0,0.7368106948192323,0.0,0.0,0.0,2.8800000000000003,0.0,0.0,0.033541019662496854,0.0,0.04770278351999551,0.04024922359499622,0.0
0.0,0.0,0.0,0.0,0.0,9.451370359194831,0.0,0.0,0.0,0.0,0.0,0.0,8.202666666666664,0.0,0.0,4.748241804931087,0.0,0.0,0.0
0.0,0.0,0.010606601717798212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096965511460289,0.0,0.0,0.9999999999999998,0.0,0.0,0.938094996374153,0.4949747468305832,0.0
0.0,0.0,0.20875,0.0,0.0,0.0,0.0,0.33941125496954283,0.0,0.0,0.0,0.03354101966249684,0.0,0.0,2.58,0.0,0.013333333333333332,0.02,0.0
0.0,0.0,0.000944911182523068,2.302687492129827,0.0,0.0,0.0,0.0,0.12160386507015307,0.0,0.0,0.0,4.748241804931086,0.0,0.0,19.727142857142855,0.02015810522715878,0.0,0.025827572322297192
0.0,0.0,0.05916666666666666,0.3284854791723681,0.0,0.0,0.0,0.001178511301977579,0.0,0.0,0.3497327021640426,0.047702783519995504,0.0,0.938094996374153,0.013333333333333332,0.02015810522715878,3.8933333333333326,1.7966666666666664,0.0
0.0,0.0,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18779421361337698,0.04024922359499622,0.0,0.4949747468305832,0.02,0.0,1.7966666666666664,0.0,0.0
0.0,0.0,0.009999999999999998,0.0036440544440674745,0.0,0.0,3.083233135857279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025827572322297185,0.0,0.0,7.804444444444444
