1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
167.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,179.12883977900552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.89846153846154,0.0,0.0,0.0,0.0052048343876961636,0.0,0.0,0.0,0.011457837984630926,0.0,0.0,0.0,0.0,0.41658211596353883,0.0,0.0,0.0
0.0,0.0,0.0,19.951538461538465,3.149454021490735,0.019611613513818404,0.0,0.0,1.8148587145687547,0.0,0.0,0.0,0.5959868997011466,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.149454021490736,22.659411764705876,0.006859943405700352,0.0,0.0,0.0,0.0,9.8666354398022,0.00039344473768231677,1.3319530110065487,0.0,0.0,0.005500190982169268,0.30271113889886075,0.0,0.0
0.0,0.0,0.0,0.0196116135138184,0.006859943405700353,7.804444444444443,3.0832331358572787,0.0,0.0,0.0,0.0034426518632954817,0.0,0.006324555320336759,0.0,0.0,0.007126966450997984,0.0,0.0,0.0
0.0,0.0,0.005204834387696163,0.0,0.0,3.0832331358572787,20.19913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.742222222222222,0.0,0.0016666666666666666,0.0,0.0,0.0,0.0,0.32,0.0,0.006299407883487119,0.0,0.235
0.0,0.0,0.0,1.8148587145687554,0.0,0.0,0.0,0.0,22.03200000000001,0.009,0.0,0.0,0.0,0.08497058314499203,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666666,0.009,1.4100000000000001,0.0,0.0,0.0,0.5590169943749475,0.01,0.06547900426854397,1.678162260160969,0.26162950903902255,0.01
0.0,0.0,0.011457837984630924,0.0,9.866635439802202,0.0034426518632954812,0.0,0.0,0.0,0.0,11.138666666666664,0.0005923488777590922,0.47601750668086423,0.0,0.0,1.0951340426763159,0.18737281400611835,0.0,0.0
0.0,0.0,0.0,0.0,0.0003934447376823168,0.0,0.0,0.0,0.0,0.0,0.0005923488777590923,17.962105263157884,0.0007254762501100117,0.0,0.0,0.0024525573579398633,0.0,0.0,0.0
0.0,0.0,0.0,0.5959868997011466,1.3319530110065485,0.006324555320336758,0.0,0.0,0.0,0.0,0.47601750668086434,0.0007254762501100117,6.1339999999999995,0.0,0.0,0.008451542547285166,0.01673320053068151,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084970583144992,0.5590169943749473,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.16057930839841816,0.09486832980505136,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.0,0.0,0.0,0.0,2.58,0.22316313699687437,0.015118578920369089,0.0,0.0375
0.0,0.0,0.41658211596353883,0.0,0.005500190982169267,0.007126966450997984,0.0,0.0,0.0,0.06547900426854397,1.0951340426763163,0.0024525573579398633,0.008451542547285168,0.0,0.2231631369968744,11.254285714285714,0.04141625432664064,0.011338934190276817,0.00668153104781061
0.0,0.0,0.0,0.0,0.3027111388988607,0.0,0.0,0.00629940788348712,0.0,1.6781622601609687,0.18737281400611833,0.0,0.01673320053068151,0.1605793083984181,0.015118578920369089,0.04141625432664064,3.768571428571428,1.074390192487946,0.06047431568147635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616295090390226,0.0,0.0,0.0,0.09486832980505136,0.0,0.011338934190276815,1.0743901924879458,0.9999999999999998,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.01,0.0,0.0,0.0,0.0,0.037500000000000006,0.006681531047810611,0.060474315681476355,0.0,2.965
