1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
167.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,179.12883977900552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,22.282666666666653,0.013232693099542007,0.0,0.0,0.0,1.5214069187254533,0.0,0.0,0.0,0.0,0.1174804948349583,0.013416407864998741,0.0,0.0,1.7435881375760545,0.0,0.0
0.0,0.0,0.013232693099542005,19.48562499999999,0.005303300858899106,0.00441261304060914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019325517063098147,0.0,0.0
0.0,0.0,0.0,0.005303300858899106,11.23125,0.37719613343315583,0.754672942406179,0.0,0.002867696673382022,0.0,0.0,0.0,0.0,0.05205165703414254,0.0,0.049074772881118195,1.4364081749704545,0.0225,0.019391793797033496
0.0,0.0,0.0,0.004412613040609141,0.3771961334331558,10.89846153846154,0.04217180976033088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.754672942406179,0.04217180976033088,2.7319999999999998,0.0,0.0,0.0,0.2862167011199731,0.0,0.0,0.018257418583505543,0.0447213595499958,0.010327955589886447,0.0,0.0,0.0
0.0,0.0,1.5214069187254535,0.0,0.0,0.0,0.0,21.83555555555556,0.0,0.0,0.0,3.6122881842297585,0.0,0.0,0.0,0.0,0.0009016696346674323,0.0,0.0
0.0,0.0,0.0,0.0,0.0028676966733820223,0.0,0.0,0.0,17.962105263157884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007165743639000186,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.8371578903249575,0.0,0.8899812732112213,0.0,0.5798275605729689,0.16165807537309523
0.0,0.0,0.0,0.0,0.0,0.0,0.2862167011199731,0.0,0.0,0.0,6.742222222222222,0.0,0.0,0.005443310539518174,0.235,0.0019245008972987527,0.0,0.003333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.612288184229758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42457822208241763
0.0,0.0,0.1174804948349583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.767499999999999,0.0,0.0,0.0,0.10049268872811036,0.0,0.0
0.0,0.0,0.01341640786499874,0.0,0.052051657034142544,0.0,0.01825741858350554,0.0,0.0,0.8371578903249572,0.005443310539518174,0.0,0.0,2.5066666666666673,0.04898979485566357,1.7229835234912212,0.4054987895082833,1.4656113627652685,0.26500000000000007
0.0,0.0,0.0,0.0,0.0,0.0,0.044721359549995794,0.0,0.0,0.0,0.23500000000000001,0.0,0.0,0.048989794855663564,2.965,0.011547005383792518,0.0,0.04,0.0
0.0,0.0,0.0,0.0,0.049074772881118195,0.0,0.010327955589886447,0.0,0.0,0.8899812732112213,0.0019245008972987529,0.0,0.0,1.7229835234912212,0.011547005383792518,1.0133333333333336,0.0,1.0103629710818451,0.18149074050454725
0.0,0.0,1.743588137576055,0.0019325517063098145,1.436408174970454,0.0,0.0,0.0009016696346674323,0.0007165743639000186,0.0,0.0,0.0,0.10049268872811036,0.40549878950828316,0.0,0.0,30.02048780487805,0.0,0.0
0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.5798275605729689,0.003333333333333333,0.0,0.0,1.4656113627652685,0.04,1.0103629710818451,0.0,0.0,0.2000416623272929
0.0,0.0,0.0,0.0,0.019391793797033496,0.0,0.0,0.0,0.0,0.16165807537309523,0.0,0.4245782220824176,0.0,0.26500000000000007,0.0,0.18149074050454728,0.0,0.20004166232729292,4.133333333333335
