1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
179.12883977900552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,167.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.979999999999999,0.02117230895926721,0.02578013546541958,0.0018786728732554483,0.0,0.0,0.0,3.819075804432271,0.0,0.19444150791433398,9.355383761948694,0.0404511593937219,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.021172308959267208,22.03200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.08497058314499203,0.0,2.0509215489628074,0.0,0.012727922061357854,0.0,0.0,0.0,0.0
0.0,0.0,0.025780135465419577,0.0,8.416923076923077,0.008072073527955751,0.0,0.0,0.0,0.0025988884909452603,0.0,0.0,0.003721042037676254,0.0,0.0,0.0,0.005017452060042546,0.0,5.487319795903107
0.0,0.0,0.0018786728732554483,0.0,0.008072073527955751,10.965882352941176,0.0,0.0027820744203732864,0.202517246905338,0.5935435739480598,0.0,0.0,0.0,0.0412310562561766,0.08403430671982931,0.005423261445466405,1.2161060413234184,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.454999999999999,0.0,0.33941125496954283,0.0,0.0,0.0,0.0,0.001178511301977579,0.0,0.7368106948192322,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.002782074420373286,0.0,17.962105263157884,0.0,0.0007165743639000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.202517246905338,0.33941125496954283,0.0,2.58,0.0,0.0,0.0,0.0,0.013333333333333332,0.014142135623730949,0.03354101966249684,0.0,0.0,0.0
0.0,0.0,3.8190758044322712,0.0,0.0025988884909452603,0.5935435739480596,0.0,0.0007165743639000186,0.0,29.206829268292687,0.0,0.08337580218650913,0.10616140495697589,0.32380026631570985,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.084970583144992,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.18633899812498247,0.7905694150420947,0.0,0.0,0.0,0.0
0.0,0.0,0.19444150791433396,0.0,0.0,0.0,0.0,0.0,0.0,0.08337580218650914,0.0,6.767499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.355383761948694,2.050921548962807,0.003721042037676254,0.0,0.0,0.0,0.0,0.1061614049569759,0.0,0.0,15.120999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0404511593937219,0.0,0.0,0.0412310562561766,0.001178511301977579,0.0,0.013333333333333332,0.3238002663157099,0.18633899812498247,0.0,0.0,4.046666666666666,1.0559461265719108,0.05366563145999495,0.0,1.2115096184329512,0.0
0.0,0.0,0.0,0.012727922061357855,0.0,0.08403430671982931,0.0,0.0,0.014142135623730949,0.0,0.7905694150420948,0.0,0.0,1.0559461265719108,0.4999999999999999,0.015811388300841892,0.0,0.6599999999999999,0.0
0.0,0.0,0.0,0.0,0.0,0.0054232614454664055,0.7368106948192323,0.0,0.033541019662496854,0.0,0.0,0.0,0.0,0.05366563145999496,0.0158113883008419,2.8800000000000003,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005017452060042545,1.2161060413234182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70909090909091,0.0,0.0020751433915982237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2115096184329512,0.6599999999999999,0.0,0.0,0.9999999999999998,0.0
0.0,0.0,0.0,0.0,5.487319795903106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002075143391598224,0.0,17.981052631578944
