1,2,3,4,5,6,7,8
181.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,164.00000000000006,0.0,0.0,4.549461506596129,0.0,0.0,0.0
0.0,0.0,103.4052631578949,0.43552757548271026,0.023101606232604606,0.038937749361754995,0.0,0.034691623944834646
0.0,0.0,0.43552757548271015,51.630999999999986,0.1024703209064296,0.1139497496905783,0.0,0.0
0.0,4.549461506596132,0.023101606232604606,0.10247032090642959,4.79,0.0,0.0,4.860994754162979
0.0,0.0,0.038937749361754995,0.11394974969057826,0.0,20.503636363636364,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
0.0,0.0,0.03469162394483465,0.0,4.860994754162979,0.0,0.0,5.999999999999998
