1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
16.89333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566666666666666
0.0,175.70831460674208,0.0,0.0,0.0,0.0,0.0,0.00028329634983503675,0.0,0.0,0.0023849952300143097,0.0,0.0725208222714094,0.002163711612039578,0.001499063377991723,0.0,0.009743911956946199,2.3065553868938378,0.027294945410163765,0.0
0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,12.041428571428574,0.0,0.009258200997725516,0.0,0.0,0.0,0.0061721339984836775,0.9737309735900219,0.011581320482871723,0.0,0.0,0.9541226336273552,0.0,0.0,0.0,0.0,0.20032117069489047
0.0,0.0,0.0,0.0,18.091,0.0,0.0,0.0,0.0,0.008391463916782738,0.0,0.0,0.0,0.0,0.0,4.209932897327462,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.009258200997725514,0.0,20.254074074074076,1.1543726393483997,0.0,0.09661876207644758,0.0,2.0619940737512272,0.0,0.0,0.0,0.006735753140545635,0.0638888888888889,0.0,0.0,0.0,0.0598764159346999
0.0,0.0,0.0,0.0,0.0,1.1543726393483997,22.33285714285713,0.0,0.0,0.0,0.0,0.0,0.0061721339984836775,0.0,0.0,0.0,0.0,0.0,0.04409810491555002,0.0
0.0,0.00028329634983503675,0.0,0.0,0.0,0.0,0.0,5.622857142857143,0.0,0.0,0.0,0.0,0.0401188709901439,2.4789552330808737,0.12283845372799884,0.0,0.0,0.005345224838248487,0.01737198072430758,0.0
0.0,0.0,0.0,0.0,0.0,0.09661876207644757,0.0,0.0,6.909999999999999,0.0,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999998
0.0,0.0,0.0,0.006172133998483677,0.008391463916782738,0.0,0.0,0.0,0.0,8.41666666666667,0.010206207261596576,0.7284235896275779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735888481017276
0.0,0.00238499523001431,0.0,0.9737309735900215,0.0,2.061994073751228,0.0,0.0,0.0024999999999999996,0.010206207261596576,22.42437499999999,0.1408321005863207,0.008660254037844387,0.0,0.09369164850721752,0.024494897427831785,0.014142135623730949,0.009999999999999998,0.009375,2.4887499999999996
0.0,0.0,0.0,0.011581320482871724,0.0,0.0,0.0,0.0,0.0,0.7284235896275778,0.1408321005863207,7.171111111111111,0.017690759253434066,0.0019245008972987527,0.0016666666666666666,0.05099927377841695,0.02666666666666667,0.0,0.002357022603955158,3.045273204310064
0.0,0.07252082227140941,0.0,0.0,0.0,0.0,0.006172133998483677,0.0401188709901439,0.0,0.0,0.008660254037844387,0.017690759253434066,2.990000000000001,0.14377837884126468,0.0938971068066885,0.0,0.49398043146127435,1.345226127211828,1.385640646055102,0.0
0.0,0.002163711612039578,0.0,0.0,0.0,0.0,0.0,2.4789552330808737,0.0,0.0,0.0,0.0019245008972987529,0.1437783788412647,1.6533333333333338,0.0,0.0,0.3059956426705017,0.040824829046386304,0.048989794855663564,0.0
0.0,0.001499063377991723,0.0,0.9541226336273552,0.0,0.006735753140545635,0.0,0.12283845372799884,0.0,0.0,0.09369164850721752,0.0016666666666666666,0.0938971068066885,0.0,2.02,0.0,0.2725,0.035355339059327376,0.04596194077712559,0.0070710678118654745
0.0,0.0,0.0,0.0,4.209932897327462,0.06388888888888891,0.0,0.0,0.0,0.0,0.024494897427831782,0.050999273778416954,0.0,0.0,0.0,7.396666666666669,0.0,0.0,0.0,0.012247448713915893
0.0,0.009743911956946199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014142135623730949,0.02666666666666667,0.49398043146127435,0.3059956426705017,0.2725,0.0,2.4400000000000004,0.20506096654409878,0.21213203435596426,0.0
0.0,2.3065553868938418,0.0,0.0,0.0,0.0,0.0,0.005345224838248487,0.0,0.0,0.009999999999999998,0.0,1.3452261272118282,0.040824829046386304,0.035355339059327376,0.0,0.20506096654409878,0.9999999999999998,0.4749999999999999,0.0
0.0,0.02729494541016377,0.0,0.0,0.0,0.0,0.04409810491555002,0.01737198072430758,0.0,0.0,0.009375,0.002357022603955158,1.3856406460551018,0.048989794855663564,0.045961940777125586,0.0,0.21213203435596423,0.475,3.082499999999999,0.0
1.2566666666666668,0.0,0.0,0.2003211706948904,0.0,0.05987641593469992,0.0,0.0,0.08999999999999998,0.5735888481017276,2.4887499999999996,3.045273204310064,0.0,0.0,0.0070710678118654745,0.012247448713915891,0.0,0.0,0.0,2.8599999999999994
