1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
175.70831460674208,0.0,0.0024632124817678797,0.0,0.0,0.0,0.0012492194816597691,0.0,0.0105999788000636,0.0,0.0,0.0,0.0,0.0,1.1550283327426218,0.0018738292224896535,0.0,0.0,0.0031799936400190797,0.03656992686021941
0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024632124817678797,0.0,20.901333333333334,0.0,0.0,0.0027524094128159016,0.0,0.008795932074125604,0.0,3.607174857772416,0.0,0.030983866769659328,0.933866960546308,1.5165772022077906,0.02008316044185609,0.0027386127875258306,0.006605782590758164,0.0,0.0,0.002581988897471611
0.0,0.0,0.0,19.03142857142858,0.0,0.0,0.0,0.0,0.0,0.0009304842103984709,0.06343350474165466,0.0,0.0,0.0,0.002182178902359924,0.0,0.0,5.106263084592846,0.0,0.009258200997725514
0.0,0.0,0.0,0.0,18.743809523809524,0.008553372034476998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5305687951541205,0.0,0.0,0.0
0.0,0.0,0.002752409412815901,0.0,0.008553372034476998,8.790909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5057852805291985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012492194816597691,0.0,0.0,0.0,0.0,0.0,6.111111111111111,0.0,0.12727922061357855,0.0,0.0,0.0,0.0008333333333333333,0.0,0.10888888888888885,1.0233333333333334,0.0,0.0,0.12256517540566825,0.049497474683058325
0.0,0.0,0.008795932074125604,0.0,0.0,0.0,0.0,17.583157894736832,0.0,0.0,0.0,0.0,0.041294832096701116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0105999788000636,0.0,0.0,0.0,0.0,0.0,0.12727922061357855,0.0,0.9999999999999998,0.0,0.0,0.0,0.028284271247461898,0.0,0.5751135153650586,0.09899494936611664,0.0,0.0,1.4999999999999996,0.17999999999999997
0.0,0.0,3.6071748577724154,0.0009304842103984708,0.0,0.0,0.0,0.0,0.0,13.471818181818177,0.0,0.11005164077088372,0.06396021490668312,0.33290887894185345,0.0,0.00533001790889026,0.08420998939585247,6.9698249734428614,0.024120907566221084,0.0
0.0,0.0,0.0,0.06343350474165466,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.0,0.12671051872498806,0.0,0.0,0.0,0.0,0.6640783086353597
0.0,0.0,0.030983866769659328,0.0,0.0,0.0,0.0,0.0,0.0,0.1100516407708837,0.0,6.909999999999999,0.021213203435596423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9338669605463082,0.0,0.0,0.5057852805291985,0.0008333333333333333,0.04129483209670112,0.028284271247461898,0.06396021490668312,0.0,0.021213203435596427,9.738750000000003,0.0020801257358446096,0.005833333333333334,0.00125,0.06407116072277477,0.0,0.0,0.014142135623730949
0.0,0.0,1.5165772022077908,0.0,0.0,0.0,0.0,0.0,0.0,0.3329088789418536,0.0,0.0,0.0020801257358446096,10.901538461538461,0.0009245003270420486,0.1941450686788302,0.0,0.0,0.052951356487309684,0.0
1.15502833274262,0.0,0.02008316044185609,0.0021821789023599237,0.0,0.0,0.10888888888888885,0.0,0.5751135153650585,0.0,0.12671051872498806,0.0,0.005833333333333333,0.0009245003270420485,3.9066666666666663,0.15000000000000002,0.0,0.0,0.29462782549439476,1.7371256591149518
0.0018738292224896537,0.0,0.0027386127875258306,0.0,0.0,0.0,1.0233333333333334,0.0,0.09899494936611665,0.005330017908890261,0.0,0.0,0.00125,0.1941450686788301,0.15,1.7049999999999998,0.0,0.0,0.19091883092036782,0.028284271247461898
0.0,0.0,0.006605782590758163,0.0,3.5305687951541214,0.0,0.0,0.0,0.0,0.08420998939585245,0.0,0.0,0.06407116072277476,0.0,0.0,0.0,7.28,0.0,0.0,0.0
0.0,0.0,0.0,5.106263084592845,0.0,0.0,0.0,0.0,0.0,6.9698249734428614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.607058823529412,0.0,0.0
0.0031799936400190793,0.0,0.0,0.0,0.0,0.0,0.12256517540566823,0.0,1.4999999999999998,0.024120907566221084,0.0,0.0,0.0,0.05295135648730969,0.29462782549439476,0.1909188309203678,0.0,0.0,0.8799999999999998,0.07499999999999998
0.03656992686021941,0.0,0.002581988897471611,0.009258200997725516,0.0,0.0,0.04949747468305832,0.0,0.17999999999999997,0.0,0.6640783086353595,0.0,0.014142135623730949,0.0,1.7371256591149513,0.028284271247461898,0.0,0.0,0.07499999999999998,0.5599999999999999
