1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
174.19681818181792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814249455894062,0.0,0.0,0.0,0.0,0.0,0.0
0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.97809523809524,0.021904761904761906,0.0,0.0,0.0,0.000727392967453308,0.006546536707079772,0.0007715167498104596,0.0,0.02186637894436406,0.0,0.0,0.1011076224760098,0.0,0.0,0.0,0.0,0.023917019244124246,0.11314059240959301,0.0,0.0,0.0,0.0015430334996209192,0.0,0.0006299407883487122,0.0
0.0,0.0,0.021904761904761906,10.624761904761904,0.0,0.7063005306244926,0.0,0.8423210563109306,0.014184162865339505,0.004629100498862757,0.006546536707079772,0.9593292209208234,0.0010585122480499265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1842886820955791,0.0
0.0,0.0,0.0,0.0,11.953846153846158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732383862241232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7063005306244925,0.0,7.9892307692307725,0.0,0.015716505559714825,0.0,0.0,0.0,0.0011826247919781653,0.0,0.0,0.0,0.0,0.0,0.0,0.11635961687613296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026421145377839385,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.98117647058824,0.013743685418725535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0007273929674533079,0.8423210563109307,0.0,0.015716505559714825,0.013743685418725532,6.684444444444443,0.0,0.0,0.0,0.013502712035855326,4.757740511129398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019245008972987527,0.0
0.0,0.0,0.006546536707079772,0.014184162865339505,0.0,0.0,0.0,0.0,1.9700000000000002,0.0017677669529663686,0.0,0.7536645323170829,0.0,0.0,0.155,0.0,0.0,0.0,0.3363883809782122,1.0376792013912586,0.0061237243569579455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0007715167498104595,0.004629100498862757,0.0,0.0,0.0,0.0,0.0017677669529663686,6.667499999999999,0.0,0.0,0.0,0.0,0.002357022603955158,0.0,0.0,0.0,0.0,0.0037499999999999994,0.0,0.0,0.0,0.0,0.0,0.010606601717798213,0.03163924251094939,0.0
0.0,0.0,0.0,0.006546536707079772,0.0,0.0,0.0,0.0,0.0,0.0,1.8050000000000002,0.001066003581778052,0.0,0.0,0.0,0.5886663953378009,0.04330127018922194,0.07778174593052022,0.05858449331643022,0.0,0.0,0.08131727983645297,0.04,0.014142135623730949,0.021213203435596427,1.195,0.0649519052838329,0.07
0.0,0.0,0.021866378944364065,0.9593292209208233,0.0,0.001182624791978165,0.0,0.013502712035855326,0.7536645323170827,0.0,0.001066003581778052,14.258181818181814,0.0,0.0,0.0,0.0,0.0,0.0,0.06285419119397966,0.0030151134457776355,0.0,0.0,0.0,0.0,0.0015075567228888178,0.0,0.8862587350511958,0.0
0.0,0.0,0.0,0.0010585122480499265,0.0,0.0,0.0,4.757740511129398,0.0,0.0,0.0,0.0,14.887058823529415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9759999999999995,0.0,0.0,1.0560334590658893,0.0,0.0,0.0,0.0,0.24981993515330195,0.0,0.0,0.0,0.0,0.0,0.0
