1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,174.19681818181792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814249455894062,0.0,0.0
0.0,0.0,4.047272727272728,0.0,0.003947710169758614,0.0,0.05271159641572445,1.6886737317587484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504640015181104,1.1095617480461701,0.0,0.0,0.0,0.0,0.0015075567228888182,0.0,0.0,3.570332723651363,0.0,0.0026967994498529684,0.0
0.0,0.0,0.0,6.64,0.1011076224760098,0.0,0.0,0.0,0.0,0.0,0.0,0.002357022603955158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002357022603955158,0.15499999999999997,0.0,0.0,0.020869967789998035,1.7064778541389476
0.0,0.0,0.003947710169758614,0.1011076224760098,17.97809523809524,0.0,0.02186637894436406,0.00045501575519329014,0.023917019244124246,0.0,0.0,0.0007715167498104596,0.0,0.0,0.0,0.0,0.000727392967453308,0.0,0.0,0.0,0.0,0.0,0.0015430334996209192,0.006546536707079772,0.025197631533948488,0.0,0.0,0.11314059240959301
0.0,0.0,0.0,0.0,0.0,15.98117647058824,0.0,0.008597269536210954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05271159641572445,0.0,0.021866378944364065,0.0,14.258181818181814,0.00755742181606458,0.0030151134457776355,0.0,0.06285419119397966,0.0,0.0,0.0,0.0,0.0012309149097933273,0.9622458998183216,0.0,0.0,0.0,0.0,0.001066003581778052,0.0015075567228888178,0.7536645323170827,1.141673578833311,0.0,0.20308753150931116,0.0
0.0,0.0,1.6886737317587484,0.0,0.00045501575519329014,0.008597269536210952,0.00755742181606458,16.24434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027801921874276636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552977504806423,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.023917019244124246,0.0,0.0030151134457776355,0.0,6.185,0.0,0.0,0.0037499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0376792013912584,0.0,0.0,0.0,0.008660254037844387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066666666666667,0.023094010767585035,1.6770509831248421,0.035,0.0,0.0,0.0,0.0,0.0,0.0
