1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
6.923333333333335,0.0,0.0,0.0,0.13732709186001926,0.0,0.0,0.0,0.0,0.004082482904638631,0.0,0.0,0.0,0.006123724356957946,0.0,0.0,0.0,1.131047081248168,0.0,0.004082482904638631,0.11313708498984763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,174.19681818181792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814249455894062,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,11.15733333333333,0.0,0.0,0.0,0.1533623161014465,0.7143588533983262,0.0018257418583505533,0.0,0.0,0.0,0.0,0.0,0.0,0.009797958971132711,0.4204957391777789,0.004879500364742665,0.0,0.15284342024147168,0.0,0.0,0.0021081851067789193,4.929016805273305,0.0,0.0,1.1448187629489657
0.13732709186001926,0.0,0.0,0.0,17.97809523809524,0.0,0.0,0.0,0.0008247860988423226,0.0,0.0,0.0,0.0,0.023917019244124246,0.0,0.0,0.0006900655593423543,0.03312314684843301,0.0008247860988423226,0.0015430334996209192,0.005345224838248489,0.0,0.0,0.0,0.03418746947030547,0.0,0.0,0.026827744801911003
0.0,0.0,0.0,0.0,0.0,14.526249999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960823079389145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.98117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013038404810405298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.15336231610144646,0.0,0.0,0.0,4.344999999999999,1.0356373124106444,0.0,0.0,0.0,0.13439680055715614,0.0,0.0,0.0,0.14310835055998655,0.005590169943749474,0.0,0.0,0.03752776749732568,0.0,0.0,0.0,0.0035355339059327372,0.0,2.125,1.2605115174857726
0.0,0.0,0.0,0.7143588533983262,0.0008247860988423226,0.0,0.0,1.0356373124106444,3.3942857142857137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11115626066809862,1.970931976792415,0.0,0.0,0.0,0.0,0.0,0.032403703492039304,0.018898223650461357,0.0,0.0,2.5385133444597057
0.004082482904638631,0.0,0.0,0.0018257418583505533,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.24906749162549371,0.0,0.0,0.0,0.0,0.0,0.0,0.024596747752497684,1.6837458240482734,0.009999999999999998,0.08371578903249574,0.039999999999999994,0.0,0.7245745878329803,0.0,0.14849242404917495,0.0,0.0
