1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
6.57666666666667,0.0,0.0,1.4756066549050262,0.011902380714238086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20556278993548566,0.0,0.005163977794943223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.528591173956128,0.0,0.0,0.0,0.6014065304058602,0.00521749194749951
0.0,174.19681818181792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814249455894062,0.0,0.0,0.0,0.0
0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4756066549050262,0.0,0.0,8.221,0.0,0.011180339887498949,0.0,1.1716996202098897,0.021128856368212916,0.0,0.0,0.0,1.9178899982675088,0.0,0.0,0.004743416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42690748412273116,0.0,2.2472483173872884,0.023671361036774655
0.011902380714238086,0.0,0.0,0.0,15.98117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.011180339887498949,0.0,0.0,0.0,0.003333333333333333,0.0,0.0,0.0,0.0,0.004264014327112208,0.0,0.0,0.0,1.414213562373095,0.0,0.0,0.0,0.39244426355853385,0.0,0.0,0.0,0.0,0.0,1.0166666666666666,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.223999999999999,0.0,0.0,0.0,0.0,0.038729833462074176,0.09506218060731714,0.0,0.2008183258569795,0.003354101966249684,0.0,0.007826237921249262,0.0,0.0,0.16323296235748463,0.0,0.0,0.0,0.0,0.0,0.0,0.003265986323710904
0.0,0.0,0.0,1.1716996202098897,0.0,0.003333333333333333,0.0,4.484444444444444,0.030237157840738174,0.0,0.0,0.06531972647421809,0.1599005372667078,0.1414485500374334,0.1475804865149861,0.03653385036130495,0.0,1.34350288425444,0.0,0.0,0.0,0.0,0.0,0.0,0.6646803743153545,0.0,0.007777777777777777,0.0
0.0,0.0,0.0,0.021128856368212916,0.0,0.0,0.0,0.030237157840738174,3.405714285714285,0.0,0.0,0.0,0.0008058229640253802,0.0,0.0,0.00801783725737273,0.0,0.0,0.3855237624694117,0.0,0.05211594217292275,0.021821789023599242,0.0,0.03474396144861516,0.08285098499285155,0.02138089935299395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9759999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0560334590658893,0.0,0.24981993515330195,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513188404399292,0.006324555320336759,0.0,0.05163977794943224,0.0,0.0,0.24981993515330195,0.667240586295528,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.038729833462074176,0.06531972647421809,0.0,0.0,0.0,4.206666666666668,0.0008703882797784892,0.0,0.0675524487589705,0.0014433756729740645,0.0,0.26558112382722787,0.0013608276348795435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17554184408865
0.20556278993548568,0.0,0.0,1.9178899982675084,0.0,0.004264014327112208,0.09506218060731712,0.1599005372667078,0.0008058229640253801,0.0,0.0,0.0008703882797784892,13.349999999999998,0.0,0.30129417820160714,0.0,0.0,0.0,0.0,0.0,0.07387027942155207,0.0,0.0,0.0,0.1959823739755463,0.0,0.007106690545187012,0.02532216659790629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14144855003743342,0.0,0.0,0.0,0.0,0.0,11.953846153846158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005163977794943223,0.0,0.0,0.0,0.0,0.0,0.20081832585697948,0.1475804865149861,0.0,0.0,0.0,0.0675524487589705,0.30129417820160703,0.0,2.608,0.004743416490252569,0.0,2.8760915319231404,0.0,0.0,0.020554804791094464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004743416490252568,0.0,0.0,0.0033541019662496844,0.03653385036130496,0.00801783725737273,0.0,0.0,0.0014433756729740645,0.0,0.0,0.004743416490252568,6.667499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.414213562373095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5320646925708528,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007826237921249264,1.3435028842544403,0.0,0.0,0.0,0.26558112382722787,0.0,0.0,2.876091531923141,0.0,0.0,4.4174999999999995,0.002357022603955158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855237624694117,0.0,0.7513188404399294,0.0013608276348795435,0.0,0.0,0.0,0.0,0.0,0.002357022603955158,3.1777777777777776,0.11785113019775792,0.24866588471726916,0.1616580753730952,0.0,0.3818376618407356,0.9239528607504219,0.5562573345334173,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11785113019775789,0.9999999999999998,0.0,0.016329931618554522,0.0,0.04999999999999999,0.019999999999999997,0.33999999999999997,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3924442635585339,0.16323296235748463,0.0,0.052115942172922744,0.0,0.0,0.0,0.07387027942155208,0.0,0.020554804791094464,0.0,0.0,0.0,0.24866588471726916,0.0,4.737499999999999,0.010206207261596576,0.0,0.019999999999999997,0.029999999999999995,0.017499999999999998,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021821789023599242,1.056033459065889,0.05163977794943223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16165807537309523,0.016329931618554522,0.010206207261596576,1.4533333333333336,0.0,0.2571964229922337,0.040824829046386304,0.06940220937885672,0.0,0.0
4.528591173956127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.526249999999997,0.0,0.0,0.0,0.0,0.0
0.0,0.28142494558940573,0.0,0.0,0.0,0.0,0.0,0.0,0.03474396144861516,0.24981993515330195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818376618407356,0.049999999999999996,0.019999999999999997,0.25719642299223366,0.0,0.8499999999999999,0.07999999999999999,0.08499999999999999,0.0,0.0
0.0,0.0,0.0,0.42690748412273116,0.0,0.0,0.0,0.6646803743153545,0.08285098499285154,0.0,0.24981993515330192,0.0,0.1959823739755463,0.0,0.0,0.0,0.0,0.0,0.9239528607504219,0.019999999999999997,0.029999999999999992,0.040824829046386304,0.0,0.07999999999999999,0.35999999999999993,0.16999999999999996,0.002357022603955158,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02138089935299395,0.0,0.667240586295528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5562573345334174,0.33999999999999997,0.017499999999999998,0.06940220937885672,0.0,0.08499999999999998,0.16999999999999996,0.8099999999999999,0.0,0.0
0.6014065304058602,0.0,0.0,2.2472483173872884,0.0,1.0166666666666666,0.0,0.007777777777777777,0.0,0.0,0.0,0.0,0.007106690545187013,0.0,0.0,0.0,1.5320646925708528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002357022603955158,0.0,4.639999999999999,0.0
0.00521749194749951,0.0,0.0,0.023671361036774655,0.0,0.0,0.003265986323710904,0.0,0.0,0.0,0.0,8.175541844088649,0.025322166597906287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.145333333333332
