1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22908513701242164,0.0
0.0,184.49625668449184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010341753799900384,0.005118906968889915,0.0,0.01170035878603409,0.003597384670922507,0.008043996665398437
0.0,0.0,18.954285714285707,0.36668906387458217,0.0008451542547285166,0.0,7.192080441717775,0.0,0.0,0.0,0.0,0.0,1.2019270241693425,0.0,0.0
0.0,0.0,0.3666890638745821,31.316086956521744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.932768443838289,0.0,0.0
0.0,0.0,0.0008451542547285166,0.0,18.639000000000003,0.0,0.00469171558408555,0.0,0.0,0.0,0.0,0.0,1.2268559636548844,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.192080441717775,0.0,0.00469171558408555,0.0,53.595365853658535,0.0,0.0,0.0,0.0,0.0,0.03018461712712472,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.15556349186104051,0.0,0.0,0.09797958971132714
0.0,0.0010341753799900382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.056568542494923796,0.11430952132988166,0.0,0.1201665510863984,0.0848528137423857
0.0,0.005118906968889915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056568542494923796,0.0,0.2367136103677466,0.01,1.2477259314448828,0.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15556349186104051,0.11430952132988167,0.2367136103677466,1.6400000000000006,0.0,0.09811557810392123,0.15011106998930274
0.0,0.011700358786034091,1.2019270241693425,3.9327684438382895,1.2268559636548848,0.0,0.03018461712712472,0.0,0.0,0.0,0.009999999999999998,0.0,4.013333333333333,0.004472135954999579,0.016666666666666663
0.22908513701242175,0.0035973846709225076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1201665510863984,1.2477259314448825,0.09811557810392124,0.00447213595499958,2.048,1.1046175808848961
0.0,0.008043996665398437,0.0,0.0,0.0,0.0,0.0,0.0,0.09797958971132713,0.0848528137423857,0.68,0.15011106998930274,0.016666666666666666,1.104617580884896,0.0
