1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
30.99589743589743,0.0,0.0,0.0,0.0,0.0,4.5603653699777515,0.0,0.0,2.8054781926698964,0.0,0.0,0.0,0.0,0.0
0.0,184.49625668449184,0.0,0.0,0.0,0.0,0.011099934961509126,0.0,0.0,0.0,0.0008444006618414983,0.002955402316445244,0.007312724241271306,0.0,0.0010341753799900384
0.0,0.0,163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36221540552549664
0.0,0.0,0.0,28.691428571428567,0.0,0.0,0.17468611305778742,0.0,0.0,4.3142697250025135,0.0,0.0,0.0,13.292734978712467,0.0
0.0,0.0,0.0,0.0,19.003809523809533,0.0,0.3346817962810418,0.0,0.0,0.032682286764115324,0.0,0.0,0.0,0.010141851056742198,0.0
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.560365369977751,0.011099934961509128,0.0,0.17468611305778745,0.3346817962810419,0.0,5.702,0.0,0.0,3.5626096744251528,0.0,0.005477225575051661,0.012649110640673516,0.019595917942265423,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.15556349186104051,0.0,0.04898979485566357,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8054781926698964,0.0,0.0,4.314269725002513,0.03268228676411533,0.0,3.5626096744251528,0.0,0.0,6.055384615384617,0.0,0.0,0.0,0.0673147981597067,0.0
0.0,0.0008444006618414983,0.0,0.0,0.0,0.0,0.0,0.15556349186104051,0.0,0.0,0.8533333333333335,0.5433333333333334,0.19629909152447278,0.0,0.016329931618554522
0.0,0.0029554023164452435,0.0,0.0,0.0,0.0,0.005477225575051662,0.0,0.0,0.0,0.5433333333333334,0.8800000000000002,0.9786087062764158,0.0,0.2041241452319315
0.0,0.007312724241271306,0.0,0.0,0.0,0.0,0.012649110640673518,0.048989794855663564,0.0,0.0,0.19629909152447278,0.9786087062764156,2.285,0.0,0.714177848998413
0.0,0.0,0.0,13.292734978712458,0.010141851056742198,0.0,0.019595917942265423,0.0,0.0,0.06731479815970669,0.0,0.0,0.0,47.12899999999999,0.0
0.0,0.0010341753799900382,0.36221540552549686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016329931618554522,0.2041241452319315,0.714177848998413,0.0,0.9999999999999998
