1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
31.498400000000014,0.0,0.0,0.0,0.0,0.02191107569461705,1.3383333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.03731487638998688,0.0
0.0,183.92043243243288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010397504898200726,0.0,0.0010397504898200726,7.785607240807096,0.0010397504898200726
0.0,0.0,43.28217391304347,0.0,0.0,0.0,0.0,0.0,0.0,14.114549201937443,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36221540552549664,0.0,0.0
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021911075694617053,0.0,0.0,0.0,0.0,19.003809523809533,0.24071322594086342,0.0,0.0,0.011109841197270619,0.0,0.0,0.0,0.0,0.0
1.3383333333333325,0.0,0.0,0.0,0.0,0.24071322594086353,10.151111111111113,0.0,0.0,6.061,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.0,0.15556349186104051,0.0,0.0438178046004133,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.114549201937454,0.0,0.0,0.011109841197270617,6.061000000000001,0.0,0.0,35.334799999999994,0.0,0.0,0.0,0.0,0.0
0.0,0.0010397504898200726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999998,0.016329931618554522,0.5499999999999999,1.3629416715325713,0.10999999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15556349186104051,0.0,0.0,0.016329931618554522,1.6400000000000006,0.0,0.2607808786446328,0.11430952132988167
0.0,0.0010397504898200726,0.0,0.36221540552549686,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999999999,0.0,0.9999999999999998,0.4490434277439098,0.019999999999999997
0.03731487638998688,7.785607240807102,0.0,0.0,0.0,0.0,0.0,0.0438178046004133,0.0,0.0,1.3629416715325715,0.2607808786446328,0.4490434277439098,1.384,0.10119288512538814
0.0,0.0010397504898200726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,0.11430952132988166,0.019999999999999997,0.10119288512538813,0.9999999999999998
