1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
30.666666666666675,0.0,1.601858321866617,0.0,0.0012598815766974244,0.0,0.0,12.500278640572533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,184.49625668449184,0.007020215271620455,0.0,0.0,0.0,0.0,0.0,0.0045784895811741,0.0,0.0,0.0010341753799900384,0.008043996665398437,0.0010341753799900384,0.0010341753799900384
1.6018583218666171,0.007020215271620454,12.912000000000004,0.0,0.23349314255251202,0.0,0.0,0.013918481883130591,0.005366563145999495,0.0,5.935351757465475,0.0,0.01,0.0,0.0
0.0,0.0,0.0,163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36221540552549664
0.0012598815766974244,0.0,0.23349314255251186,0.0,19.003809523809533,0.0,0.0,0.01031522859110255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.500278640572537,0.0,0.013918481883130591,0.0,0.01031522859110255,0.0,0.0,46.961724137931036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0045784895811741,0.005366563145999496,0.0,0.0,0.0,0.0,0.0,1.6039999999999999,0.12049896265113658,0.0,0.9613324086911873,0.7602631123499285,0.15178932768808218,0.32255232133717465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12049896265113656,5.000000000000002,0.0,0.0,0.09797958971132714,0.0,0.0
0.0,0.0,5.935351757465474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.983030303030304,0.0,0.0,0.0,0.0
0.0,0.0010341753799900382,0.0,0.0,0.0,0.0,0.0,0.0,0.9613324086911871,0.0,0.0,0.9899999999999998,0.9263098833543773,0.10999999999999997,0.5499999999999999
0.0,0.008043996665398437,0.01,0.0,0.0,0.0,0.0,0.0,0.7602631123499285,0.09797958971132713,0.0,0.9263098833543773,0.0,0.0848528137423857,0.282842712474619
0.0,0.0010341753799900382,0.0,0.0,0.0,0.0,0.0,0.0,0.15178932768808218,0.0,0.0,0.10999999999999999,0.0848528137423857,0.9999999999999998,0.019999999999999997
0.0,0.0010341753799900382,0.0,0.36221540552549686,0.0,0.0,0.0,0.0,0.32255232133717465,0.0,0.0,0.5499999999999999,0.282842712474619,0.019999999999999997,0.9999999999999998
