1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36221540552549664,0.0,0.0,0.0,0.0
0.0,184.49625668449184,0.0,0.00765968282787755,0.0,0.0,0.0,0.0,0.0,0.0010341753799900384,0.0010341753799900384,0.007312724241271306,0.0,0.0,0.005118906968889915
0.0,0.0,53.595365853658535,0.015663787513136098,0.008675328468813838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.192080441717775,0.0,0.0
0.0,0.00765968282787755,0.015663787513136095,12.84857142857143,0.25476190476190463,0.0,6.464603633967063,0.0,0.0,0.0,0.0,0.008728715609439696,1.3163586137523466,0.0,0.006546536707079772
0.0,0.0,0.008675328468813838,0.2547619047619048,19.003809523809533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001649572197684645,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.464603633967064,0.0,0.0,30.983030303030304,0.0,0.0,0.0,0.0,0.0,0.009869275424396536,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,0.0,0.0,0.04898979485566357,0.0,0.15556349186104051,0.0
0.0,0.0010341753799900382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.019999999999999997,0.1626345596729059,0.0,0.11430952132988166,0.056568542494923796
0.3622154055254962,0.0010341753799900382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.9999999999999998,0.714177848998413,0.0,0.0,0.35355339059327373
0.0,0.007312724241271306,0.0,0.008728715609439696,0.0,0.0,0.0,0.0,0.048989794855663564,0.1626345596729059,0.714177848998413,2.285,0.0,0.18475208614068026,1.4849999999999999
0.0,0.0,7.192080441717776,1.3163586137523469,0.001649572197684645,0.0,0.009869275424396536,0.0,0.0,0.0,0.0,0.0,18.95428571428571,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15556349186104051,0.11430952132988167,0.0,0.18475208614068026,0.0,1.6400000000000001,0.2367136103677466
0.0,0.005118906968889915,0.0,0.006546536707079772,0.0,0.0,0.0,0.0,0.0,0.056568542494923796,0.35355339059327373,1.4849999999999999,0.0,0.2367136103677466,0.0
