1,2,3,4,5,6
169.99999999999994,0.0,0.0,0.0,0.0,0.10880469446885804
0.0,175.00000000000014,0.0,0.0,0.0,0.2207678906418723
0.0,0.0,175.94033898305088,0.0,0.0,0.006254072988376248
0.0,0.0,0.0,23.000000000000007,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0
0.10880469446885824,0.2207678906418721,0.006254072988376249,0.0,0.0,11.852307692307695
