1,2,3,4,5,6,7
169.0000000000003,0.0,0.0,0.0,0.0,0.0,0.0
0.0,169.00000000000006,0.0,0.0,0.0,0.0,9.763747704174332
0.0,0.0,177.99999999999991,0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.000000000000007,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.12403473458920845
0.0,9.763747704174312,0.0,0.0,0.0,0.12403473458920845,7.536923076923078
