1,2,3,4,5,6,7
171.41040462427773,0.0,0.0,0.0,0.0,0.002793468848598904,0.06842573291427351
0.0,177.99999999999991,0.0,0.0,0.0,0.0,0.0
0.0,0.0,169.0000000000003,0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.000000000000007,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.0027934688485989037,0.0,0.0,0.0,0.0,3.666666666666668,0.9797958971132715
0.06842573291427351,0.0,0.0,0.0,0.0,0.9797958971132715,8.0
