1,2,3,4,5
171.00000000000003,0.0,0.0,0.0,0.0
0.0,177.00000000000023,0.0,0.0,0.0
0.0,0.0,23.000000000000007,0.0,0.0
0.0,0.0,0.0,179.9999999999997,0.0
0.0,0.0,0.0,0.0,16.000000000000004
