1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
164.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429469957557504
0.0,180.99999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449691252107734
0.0,0.0,24.42571428571429,0.006091449038731726,0.004987837491108397,0.013093073414159544,2.9476255111269056,0.0,0.0009035079029052512,0.0,0.0,0.5992071008089473,0.0,0.0,8.161758144137902,0.0,0.0
0.0,0.0,0.006091449038731725,20.670909090909085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966741661016076,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.004987837491108397,0.0,14.027619047619051,0.07333333333333332,0.0,0.0,0.12421180068162374,0.0,0.0,0.7099432684689985,0.0,0.0,0.3688205138391457,0.0,0.16220863174208766
0.0,0.0,0.013093073414159545,0.0,0.07333333333333335,18.753333333333334,0.23195458694091484,0.0,0.02760262237369417,0.0,0.0,0.003779644730092273,0.0,0.0,0.07750576015460309,0.0,0.000727392967453308
0.0,0.0,2.9476255111269056,0.0,0.0,0.23195458694091484,19.39923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011208970766356102,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.885714285714284,0.0,0.0,0.0,0.0,0.1603567451474546,0.06803360514166089,0.0,0.05345224838248487,0.240637381149208
0.0,0.0,0.0009035079029052512,0.0,0.12421180068162375,0.02760262237369417,0.0,0.0,8.026,0.0,0.0,0.27568702061093364,0.0,0.0,0.4537845487306359,0.0,0.0010540925533894597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5992071008089472,4.966741661016076,0.7099432684689985,0.0037796447300922726,0.0,0.0,0.2756870206109336,0.0,0.0,4.845000000000002,0.0,0.0,0.2374700273484823,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603567451474546,0.0,0.0,0.0,0.0,0.9999999999999998,0.5374011537017761,0.0,0.33999999999999997,1.2350798444725029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06803360514166089,0.0,0.0,0.0,0.0,0.5374011537017761,0.0,0.0,0.7353910524340094,2.29
0.0,0.0,8.161758144137904,0.0,0.3688205138391457,0.0775057601546031,0.011208970766356102,0.0,0.45378454873063573,0.0,0.0,0.23747002734848227,0.0,0.0,16.81583333333334,0.0,0.002721655269759087
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05345224838248487,0.0,0.0,0.0,0.0,0.33999999999999997,0.7353910524340094,0.0,0.9999999999999998,1.7536248173426376
0.042946995755750374,0.04496912521077341,0.0,0.0,0.16220863174208766,0.0007273929674533079,0.0,0.24063738114920802,0.0010540925533894597,0.0,0.0,0.0,1.235079844472503,2.29,0.002721655269759087,1.7536248173426376,5.208888888888888
