1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
164.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03719318934070232
0.0,180.99999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03894440481849302
0.0,0.0,4.562222222222222,0.0,0.31833595112361684,0.0,0.004364357804719848,0.9635460822563593,0.0,0.0,3.4627293694411545,0.0,0.0,0.1058300524425836,0.0023947373603569987,0.7658388152275195,0.0009622504486493763
0.0,0.0,0.0,28.284999999999993,0.0011180339887498947,0.0,0.028931878117892235,0.0016222142113076251,0.0,0.0,0.0,1.1660951251545004,0.0,0.3915377194017016,2.3847448847460764,3.2731639978495086,0.0
0.0,0.0,0.31833595112361684,0.0011180339887498947,8.026,0.0,0.02760262237369417,0.09939024626507158,0.0,0.0,0.0,0.0,0.0,0.8390504837527443,0.024990320706870857,0.0,0.000912870929175277
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.004364357804719848,0.028931878117892235,0.02760262237369417,0.0,18.753333333333334,0.059073888569967536,0.0,0.0,0.0,0.2368082315464109,0.0,0.1732050807568877,0.0,0.0,0.0006299407883487122
0.0,0.0,0.9635460822563592,0.0016222142113076251,0.09939024626507158,0.0,0.05907388856996753,13.816842105263154,0.0,0.0,0.0,0.0,0.0,1.402983930690026,0.0,0.0020751433915982237,0.14040042984889467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.885714285714284,0.0,0.0,0.0,0.1603567451474546,0.0,0.0,0.0,0.2498594843202113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.4627293694411545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.356521739130443,0.0,0.0,0.0,0.0,1.075067789019903,0.0
0.0,0.0,0.0,1.1660951251545009,0.0,0.0,0.23680823154641084,0.0,0.0,0.0,0.0,20.643636363636357,0.0,0.0,0.0034462781148036758,0.0334268660197277,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603567451474546,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.3635492901493027
0.0,0.0,0.10583005244258362,0.39153771940170157,0.8390504837527443,0.0,0.1732050807568877,1.4029839306900256,0.0,0.0,0.0,0.0,0.0,3.4399999999999995,5.430753866417046,0.6427376512323579,0.015275252316519466
0.0,0.0,0.0023947373603569987,2.384744884746077,0.024990320706870857,0.0,0.0,0.0,0.0,0.0,0.0,0.0034462781148036758,0.0,5.430753866417045,25.907741935483877,3.808583029432615,0.0
0.0,0.0,0.7658388152275195,3.273163997849509,0.0,0.0,0.0,0.0020751433915982237,0.0,0.0,1.075067789019903,0.0334268660197277,0.0,0.6427376512323579,3.8085830294326146,6.525454545454545,0.0
0.037193189340702294,0.038944404818493046,0.0009622504486493764,0.0,0.0009128709291752771,0.0,0.0006299407883487122,0.14040042984889464,0.24985948432021135,0.0,0.0,0.0,1.3635492901493025,0.015275252316519466,0.0,0.0,6.6316666666666695
