1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
164.99999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03884701930767544,0.0,0.0,0.0,0.0
0.0,180.99999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040676104220358285,0.0,0.0,0.0,0.0
0.0,0.0,28.225161290322582,0.0,0.000803219328902499,0.17378412372534546,0.0,0.0,0.0,0.0,2.460889399656383,0.0,0.0,0.0,0.004944513860581975,3.423673936841307,1.280595931923968
0.0,0.0,0.0,21.886400000000002,0.0,0.3756966861711719,0.0,1.6404877323527902,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,1.2895768298166654,0.0
0.0,0.0,0.000803219328902499,0.0,18.259000000000004,0.18170816476663107,0.0,0.004743416490252569,0.0,0.00149071198499986,0.0,0.0,0.0,0.0,0.07797435475847168,0.0,0.6536155852894983
0.0,0.0,0.1737841237253454,0.37569668617117186,0.18170816476663107,3.0628571428571423,0.0,0.3233861027140335,0.0,1.4526434579321297,3.8720457248382396,0.0,0.0,0.0,0.8636415296460234,0.46494392903107906,0.0007715167498104597
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.6404877323527907,0.004743416490252568,0.32338610271403345,0.0,4.757499999999999,0.0,0.009428090415820631,0.0,0.0,0.0,0.0,1.9020461627581906,0.2873347351087229,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.885714285714284,0.0,0.0,0.0,0.2655281431509564,0.05345224838248487,0.03121595890286831,0.0,0.0
0.0,0.0,0.0,0.0026666666666666666,0.0014907119849998597,1.45264345793213,0.0,0.009428090415820631,0.0,7.848888888888888,0.025531389540169015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.460889399656384,0.0,0.0,3.8720457248382405,0.0,0.0,0.0,0.025531389540169015,26.93151515151515,0.0,0.0,0.0,0.002795530723408051,3.2682109367776024,0.008172694126965068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0
0.038847019307675375,0.04067610422035832,0.0,0.0,0.0,0.0,0.0,0.0,0.26552814315095635,0.0,0.0,0.0,6.2254545454545465,1.8932223612378205,0.2123563404068849,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05345224838248487,0.0,0.0,0.0,1.8932223612378205,0.9999999999999998,0.045421997916613506,0.0,0.0
0.0,0.0,0.004944513860581975,0.0,0.07797435475847171,0.8636415296460234,0.0,1.9020461627581904,0.03121595890286831,0.0,0.0027955307234080514,0.0,0.2123563404068849,0.045421997916613506,13.269473684210526,0.0029019050004400466,0.0
0.0,0.0,3.423673936841307,1.2895768298166652,0.0,0.46494392903107906,0.0,0.287334735108723,0.0,0.0,3.268210936777602,0.0,0.0,0.0,0.0029019050004400466,6.2,0.07358668357794093
0.0,0.0,1.2805959319239677,0.0,0.6536155852894983,0.0007715167498104596,0.0,0.0,0.0,0.0,0.008172694126965068,0.0,0.0,0.0,0.0,0.07358668357794095,20.331666666666674
