1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07393691004272945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,182.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18086213288334052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.194545454545455,0.0,0.0,1.9112316249242711,0.0,0.0,0.6589587038855876,0.0,0.0008362420100070908,0.0,0.0,1.0679664192882063,0.0,0.012060453783110544,0.0,0.0021320071635561044,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,3.7244188838968246
0.0,0.0,0.0,15.943529411764708,0.0,0.008597269536210954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.199999999999999,0.01024543528110831,0.49753678973806265,0.005039526306789696,0.0,0.015714285714285712,0.17716013740600417,0.0,0.0,0.0,0.0,0.9524704719832524,0.0,0.026726124191242435,2.2049052457775007,0.0,0.0,0.012535663410560173,0.0,0.0,0.0,0.0,0.03779644730092272
0.0,0.0,1.911231624924272,0.008597269536210952,0.010245435281108307,16.30695652173913,0.0012038585308576924,0.0,0.0046265194557299225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008846517369293828,0.0,0.0,0.010059113815390906,0.0,0.0,0.0,0.0,0.08236319355254454
0.0,0.0,0.0,0.0,0.49753678973806265,0.0012038585308576924,0.4066666666666668,0.11547005383792518,0.0,1.3922301397056314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26127890589687236,0.0,0.0,0.01566698903601281,0.0,0.0,3.5510712492913825,0.0,0.0
0.0,0.0,0.0,0.0,0.005039526306789696,0.0,0.11547005383792516,4.357777777777778,0.0,0.529150262212918,0.0,0.0,0.0014907119849998597,0.11547005383792518,0.027216552697590872,0.0,0.22222222222222218,0.02592724864350674,0.001178511301977579,0.030792014356780043,0.0,0.43920152526827566,0.3252691193458119,0.03299831645537221,0.0,0.01649915822768611,0.0
0.0,0.0,0.6589587038855875,0.0,0.0,0.0046265194557299225,0.0,0.0,8.23846153846154,0.0,0.0,0.0,0.0,0.02321858230173764,0.0011322770341445961,2.992607558635111,0.0,0.2608344597337848,0.0,0.0,0.0098058067569092,3.958769675373568,0.0,0.0,0.0,0.0,1.6523132095059014
0.0,0.0,0.0,0.0,0.015714285714285715,0.0,1.3922301397056316,0.529150262212918,0.0,5.725714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006837634587578276,0.0,0.0,0.0008671099695241199,0.0,0.0
0.0,0.0,0.0008362420100070909,0.0,0.17716013740600423,0.0,0.0,0.0,0.0,0.0,11.98153846153846,0.0,0.0,0.0,0.0,0.012018504251546634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034668762264076823
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.885714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273268353539886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149071198499986,0.0,0.0,0.0,0.0,3.7359999999999998,0.0,0.0,0.0,0.6305711696549406,0.09486832980505136,0.0,0.04389381125701739,0.0,0.0,0.034785054261852175,0.006324555320336759,0.0,0.825354469303947,0.0
0.0,0.0,1.0679664192882066,0.0,0.0,0.0,0.0,0.11547005383792516,0.023218582301737636,0.0,0.0,0.0,0.0,8.62166666666667,0.0,0.0009622504486493764,0.0,0.0,0.0,0.0,0.0,0.004351941398892447,0.006123724356957945,0.0,0.0,0.0,0.08010734985006059
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027216552697590872,0.001132277034144596,0.0,0.0,0.0,0.0,0.0,3.2266666666666675,0.0013608276348795435,0.6014858146167583,0.07505553499465135,0.0,0.06128258770283413,0.0,0.002461829819586655,0.014433756729740644,0.0,0.0,0.03175426480542942,0.008164965809277261
0.0,0.0,0.012060453783110546,0.0,0.9524704719832524,0.0,0.0,0.0,2.992607558635111,0.0,0.01201850425154663,0.0,0.0,0.0009622504486493763,0.0013608276348795435,3.731111111111111,0.0,0.476118565998942,0.016499158227686106,0.0,0.03181980515339464,1.534692743900817,0.0,0.0,0.0,0.0,1.1416666666666666
