1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370232056149777,0.09071147352221452,0.0,0.0,0.0,0.0,0.0,0.0,1.0658598138860207,0.22999999999999998,0.11313708498984759,0.6812733176437585,0.5425863986500206,0.5232590180780451,0.12727922061357855,0.35355339059327373,0.13435028842544403,0.3002221399786055
0.0,163.00000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07393691004272945
0.0,0.0,9.044347826086957,0.0,0.0,0.002891574659831202,0.0073720978077448564,0.0,0.0,0.0,0.0,0.006993786061802354,0.8210315180449461,1.502608695652174,1.161169013649981,0.0,2.744682667111776,0.006304883249912805,0.0,0.0,0.0,0.0,0.0,0.0,0.20052106037066011,0.0,0.0
0.0,0.0,0.0,14.941176470588239,0.0,0.0,0.0,0.0,0.01681681984990781,0.0,0.0,0.0,0.0,0.0,0.0007669649888473705,0.0,4.081778513969625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,15.943529411764708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011435437497937314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0028915746598312014,0.0,0.0,11.98153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605016175331864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.007372097807744856,0.0,0.0,0.0,6.677499999999999,0.0,0.004902903378454601,0.0,0.0,0.0,0.0,0.007372097807744857,0.030186917696247165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.430000000000001,0.02368056652128979,0.0,0.13984174729212406,0.00282842712474619,0.0,0.20111104438571506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01681681984990781,0.0,0.0,0.004902903378454601,0.02368056652128979,7.110769230769232,0.0,0.0,0.6108710678518516,0.0,0.07575925608757747,1.012124954280312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392232270276368,0.0,0.0
0.2370232056149777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7359999999999998,0.0016903085094570332,0.0,0.0,0.0,0.0,0.0,0.0,0.40567404226968795,0.0,0.006324555320336759,0.33565855667130956,0.0,0.825354469303947,0.0,0.09486832980505136,0.034785054261852175,0.04389381125701739
0.09071147352221452,0.0,0.0,0.0,0.0,0.0,0.0,0.13984174729212406,0.0,0.0016903085094570332,4.994285714285714,0.0,0.13093073414159545,0.11191167768595228,0.0,0.0,0.0,0.17857142857142855,0.11338934190276816,0.03741657386773941,0.024003967925959165,0.0,0.018708286933869705,0.0026726124191242435,0.029398736610366676,0.36882051383914555,0.032732683535398856
0.0,0.0,0.006993786061802354,0.0,0.0,0.0,0.0,0.0028284271247461905,0.6108710678518517,0.0,0.0,18.143,0.0,0.025177629822488473,0.0,0.0,0.004961389383568339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8210315180449461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13093073414159545,0.0,8.62166666666667,0.003009646327144231,0.003651483716701108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006123724356957945,0.0
0.0,0.0,1.502608695652174,0.0,0.0,0.0,0.007372097807744857,0.20111104438571506,0.07575925608757748,0.0,0.11191167768595228,0.02517762982248847,0.003009646327144231,13.2295652173913,0.24858643847021172,0.0,0.281639371867559,0.0015762208124782014,0.0,0.0,0.0,0.0,0.0,0.0,0.21968851467079673,0.005897678246195886,0.0
0.0,0.0,1.1611690136499808,0.0007669649888473704,0.0,0.16050161753318634,0.030186917696247165,0.0,1.0121249542803117,0.0,0.0,0.0,0.003651483716701108,0.24858643847021167,5.07,0.0,0.03946761086881632,0.002390457218668787,0.0,0.0,0.0,0.0,0.0,0.0,0.47404641122995544,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213594362117865,0.0,0.0,1.575013227457683
0.0,0.0,2.744682667111776,4.081778513969623,0.011435437497937313,0.0,0.0,0.0,0.0,0.0,0.0,0.004961389383568339,0.0,0.281639371867559,0.03946761086881632,0.0,6.127692307692309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0658598138860207,0.0,0.006304883249912805,0.0,0.0,0.0,0.0,0.0,0.0,0.40567404226968795,0.17857142857142855,0.0,0.0,0.0015762208124782014,0.0023904572186687874,0.0,0.0,2.1257142857142854,1.1754695110586966,0.10155927192672125,0.6786576386339364,0.0,0.5398677086630972,0.1844102569195728,0.44899888641287294,0.14164845821358493,0.35133080327994776
0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11338934190276816,0.0,0.0,0.0,0.0,0.0,0.0,1.1754695110586966,2.295,0.0,0.06350852961085884,0.0,0.056568542494923796,0.028284271247461898,0.07778174593052022,0.028284271247461894,0.06639528095680697
0.11313708498984759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006324555320336758,0.03741657386773941,0.0,0.0,0.0,0.0,0.0,0.0,0.10155927192672125,0.0,0.9999999999999998,0.2531139400875951,0.0,0.4099999999999999,0.0,0.029999999999999995,0.009999999999999998,0.032659863237109045
0.6812733176437584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33565855667130945,0.024003967925959165,0.0,0.0,0.0,0.0,0.0,0.0,0.6786576386339365,0.06350852961085884,0.2531139400875951,1.1933333333333336,0.0,0.4735680169380811,0.1061445555206044,0.2735263546107883,0.11839200423452029,0.23333333333333342
0.5425863986500216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.9999999999995,0.0,0.0,0.0,0.0,0.0
0.5232590180780451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8253544693039468,0.018708286933869705,0.0,0.0,0.0,0.0,0.0,0.0,0.5398677086630971,0.056568542494923796,0.4099999999999999,0.47356801693808115,0.0,0.6499999999999999,0.06999999999999999,0.19999999999999996,0.105,0.16738179909018383
0.12727922061357855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026726124191242435,0.0,0.0,0.0,0.0,0.22135943621178655,0.0,0.1844102569195728,0.028284271247461898,0.0,0.1061445555206044,0.0,0.06999999999999998,0.9599999999999999,0.05999999999999999,0.009999999999999998,0.1347219358530748
0.35355339059327373,0.0,0.2005210603706601,0.0,0.0,0.0,0.0,0.0,0.00392232270276368,0.09486832980505136,0.029398736610366676,0.0,0.0,0.2196885146707967,0.4740464112299554,0.0,0.0,0.4489988864128729,0.07778174593052023,0.029999999999999995,0.2735263546107882,0.0,0.19999999999999998,0.06,0.5799999999999998,0.034999999999999996,0.1061445555206044
0.13435028842544403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03478505426185217,0.3688205138391455,0.0,0.0061237243569579455,0.005897678246195885,0.0,0.0,0.0,0.1416484582135849,0.028284271247461898,0.009999999999999998,0.11839200423452027,0.0,0.105,0.009999999999999998,0.034999999999999996,0.7899999999999999,0.048989794855663564
0.3002221399786055,0.07393691004272948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04389381125701739,0.03273268353539886,0.0,0.0,0.0,0.0,1.5750132274576831,0.0,0.35133080327994776,0.06639528095680697,0.032659863237109045,0.2333333333333334,0.0,0.16738179909018386,0.1347219358530748,0.10614455552060438,0.04898979485566356,1.186666666666667
