1,2,3,4,5,6,7,8,9,10,11
169.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6960403522843657,0.0,0.15055453054181628,0.0
0.0,179.62209944751336,0.0013053941106798224,0.0,0.0,0.0,0.005899714385820228,0.007866285847760304,0.0,0.019311348394029357,0.0
0.0,0.0013053941106798222,80.80240963855428,0.0,0.0,0.0,0.0,0.0058081786955151565,0.0,0.02661641852202808,0.25766515688822267
0.0,0.0,0.0,49.41333333333333,0.0,0.0,0.0,0.0460452827901718,0.0,0.0,0.05935346366968712
0.0,0.0,0.0,0.0,20.000000000000007,0.0,0.0,0.0,0.0,0.0,0.4362190926291438
0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0
0.0,0.005899714385820227,0.0,0.0,0.0,0.0,5.999999999999998,0.37999999999999984,0.0,0.06110100926607787,0.0
3.6960403522843515,0.007866285847760304,0.0058081786955151565,0.04604528279017177,0.0,0.0,0.37999999999999995,4.097142857142857,0.0,0.12220201853215575,0.006788442333021307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
0.15055453054181597,0.019311348394029357,0.02661641852202808,0.0,0.0,0.0,0.06110100926607788,0.12220201853215576,0.0,1.9866666666666672,0.0
0.0,0.0,0.25766515688822267,0.0593534636696871,0.436219092629144,0.0,0.0,0.006788442333021306,0.0,0.0,28.695483870967742
