1,2,3,4,5,6,7,8,9,10,11
169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.784476197116384,0.0
0.0,178.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014044050517765,0.0
0.0,0.0,66.48764705882357,0.0,0.0,0.0,0.0,0.0,19.482989965290635,0.02421622058386725,0.01878672873255448
0.0,0.0,0.0,42.66999999999999,0.0,0.0,0.0,0.04449719092257396,0.0,0.0,11.731979088514146
0.0,0.0,0.0,0.0,20.000000000000007,0.0,0.0,0.0,0.0,0.0,0.6271044570085592
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04449719092257399,0.0,0.0,0.0,3.9519999999999995,0.0,0.6586244406686969,0.03579571668975679
0.0,0.0,19.482989965290656,0.0,0.0,0.0,0.0,0.0,19.331578947368417,0.0,7.044285029649734
2.784476197116379,3.014044050517765,0.024216220583867253,0.0,0.0,0.0,0.0,0.6586244406686969,0.0,4.241538461538462,0.0
0.0,0.0,0.01878672873255448,11.731979088514153,0.6271044570085593,0.0,0.0,0.035795716689756785,7.044285029649734,0.0,6.182666666666665
