1,2,3,4,5,6,7,8,9,10,11
169.50292397660792,0.0009662991082435893,0.0,0.0,0.0,0.0,0.0,0.009233805168766386,0.013248082725678938,0.0011751435853870511,0.17351373877552112
0.0009662991082435892,179.62209944751336,0.0,0.0,0.0,0.0,0.0,0.0026592899812581347,0.00630705997473164,0.0013053941106798224,0.019311348394029357
0.0,0.0,28.727333333333316,0.058544994148682604,0.0,0.5398890177760158,0.0,0.00816496580927726,0.0,0.2619243736463641,0.0
0.0,0.0,0.05854499414868262,49.41333333333333,0.0,0.002089785019092862,0.0,0.05448151332440802,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5398890177760164,0.002089785019092862,0.0,20.10272727272727,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
0.009233805168766386,0.002659289981258135,0.008164965809277261,0.054481513324408,0.0,0.0,0.0,3.9519999999999995,0.7842448597217578,0.0,0.0
0.013248082725678938,0.00630705997473164,0.0,0.0,0.0,0.0,0.0,0.784244859721758,5.6000000000000005,0.0,0.06327848502189877
0.0011751435853870511,0.0013053941106798222,0.261924373646364,0.0,0.0,0.0,0.0,0.0,0.0,80.80240963855424,0.02661641852202808
0.1735137387755206,0.019311348394029357,0.0,0.0,0.0,0.0,0.0,0.0,0.06327848502189878,0.02661641852202808,1.9866666666666672
